,A,B,Distance
467,82482,902939,1775.1931219228777
468,82482,925180,584.5175078647251
469,111861,51454,1579.5421271830664
470,111861,55617,1578.65594301599
471,111861,56429,1629.8669310930181
472,111861,59899,876.4628570835491
473,111861,60664,869.4122074663167
474,111861,77647,1587.0377568792808
475,111861,82482,1865.9174416300377
476,111861,114629,936.6595076861024
477,111861,116570,1171.3834501497108
478,111861,132278,907.3723665459945
479,111861,136899,1074.0929137257717
480,111861,143362,549.7591950397731
481,111861,143368,486.3668653683371
482,111861,221089,2396.848036998253
483,111861,221744,503.51737406714227
484,111861,222334,1459.10212718461
485,111861,230191,1481.4527453811568
486,111861,248905,847.8526824071287
487,111861,252995,1721.0353087716016
488,111861,263092,490.9333340874153
489,111861,263854,1061.3839415875123
490,111861,265983,678.9661465339223
491,111861,269211,808.855157189654
492,111861,285696,1174.5964920733275
493,111861,297115,1020.6127854833771
494,111861,304881,1552.4380094763294
495,111861,316066,1489.6831427420493
496,111861,316476,1497.2634521242435
497,111861,320025,1426.5360011986854
498,111861,348091,743.3269328066636
499,111861,365324,852.4592179149098
500,111861,394254,1127.8596692495362
501,111861,415527,954.2894811313505
502,111861,452963,1068.3481080196545
503,111861,453327,1269.0427715925837
504,111861,468864,2058.912691048672
505,111861,483078,900.8216864667485
506,111861,483080,1059.4900647854465
507,111861,536139,929.3461309947457
508,111861,536821,932.0119083160399
509,111861,541321,651.3494133313043
510,111861,560265,1438.0469160683924
511,111861,583297,783.6825102562448
512,111861,583687,375.1950964530219
513,111861,583787,492.27204445525433
514,111861,589641,569.9195469828405
515,111861,589709,817.8003700078766
516,111861,604853,2430.223808921407
517,111861,622595,1072.4237439732444
518,111861,627915,1602.3451741188724
519,111861,630059,803.4620091242981
520,111861,631167,2504.783987378917
521,111861,631297,846.9460192155508
522,111861,634874,1357.0462289310972
523,111861,661145,2354.0825813720185
524,111861,693072,721.1055759337742
525,111861,764562,1617.8100405370485
526,111861,765010,1050.4400085760617
527,111861,765092,460.2977796714861
528,111861,765170,791.5809201585422
529,111861,765262,1605.9709595700033
530,111861,773072,1532.4204260927297
531,111861,789018,1466.9515013987643
532,111861,835244,924.6902578228982
533,111861,837321,837.098195119264
534,111861,902939,1458.8486886630494
535,111861,925180,940.1223695825672
536,114629,51454,1417.3967718373399
537,114629,55617,1592.4604619125064
538,114629,56429,1625.2084372615
539,114629,59899,925.4371350541759
540,114629,60664,753.3976783596545
541,114629,77647,1411.1355684105931
542,114629,82482,1609.582557987021
543,114629,111861,936.6595076861024
544,114629,116570,1427.931318691301
545,114629,132278,953.4498241097539
546,114629,136899,1090.7517395671375
547,114629,143362,983.8045625376502
548,114629,143368,760.2215132015298
549,114629,221089,2341.8567018998547
550,114629,221744,963.4651774569081
551,114629,222334,1419.7617012306703
552,114629,230191,1562.667030237139
553,114629,248905,946.2066303990682
554,114629,252995,2071.288153122136
555,114629,263092,960.8874003128061
556,114629,263854,1119.8690276131242
557,114629,265983,835.756773706392
558,114629,269211,922.653833493932
559,114629,285696,1188.180294246328
560,114629,297115,1160.7796078030494
561,114629,304881,1578.3664322199486
562,114629,316066,1556.2387601507128
563,114629,316476,1370.848194514377
564,114629,320025,1492.0704863042906
565,114629,348091,918.0850668642449
566,114629,365324,1010.3874893538466
567,114629,394254,1142.7984559266924
568,114629,415527,688.9970958112325
569,114629,452963,1089.4920397817343
570,114629,453327,1136.6122377701565
571,114629,468864,2277.060895317446
572,114629,483078,1505.9747994598276
573,114629,483080,960.0114486110651
574,114629,536139,766.4932055813239
575,114629,536821,861.0122455199698
576,114629,541321,851.6270298692016
577,114629,560265,1314.7523315236554
578,114629,583297,815.1864723554932
579,114629,583687,805.3135308649863
580,114629,583787,961.738188858747
581,114629,589641,937.5870495760593
582,114629,589709,883.7017201962143
583,114629,604853,2725.4303051230304
584,114629,622595,1089.5360584598998
585,114629,627915,1559.092663657657
586,114629,630059,536.583340386347
587,114629,631167,2717.3623990691126
588,114629,631297,739.8963588936781
589,114629,634874,1224.7163055556598
590,114629,661145,2618.1389670326116
591,114629,693072,700.0624991327852
592,114629,764562,1587.8239097158162
593,114629,765010,946.3255765673165
594,114629,765092,800.3337537546086
595,114629,765170,805.641704483938
596,114629,765262,1528.7510318394116
597,114629,773072,1515.3751176808514
598,114629,789018,1315.3592048243258
599,114629,835244,1013.183212042382
600,114629,837321,837.7789460484806
601,114629,902939,1357.8117209813263
602,114629,925180,642.3091855062939
603,116570,51454,1396.4617608788244
604,116570,55617,1365.1468189412255
605,116570,56429,1467.2084058864762
606,116570,59899,810.7015999579804
607,116570,60664,900.7731831936555
608,116570,77647,1373.834827879313
609,116570,82482,959.504719734386
610,116570,111861,933.8484558184566
611,116570,114629,784.4007438036866
612,116570,132278,897.1128131098571
613,116570,136899,890.9523947123873
614,116570,143362,869.0757531173034
615,116570,143368,852.1510099616039
616,116570,221089,2024.8554029930272
617,116570,221744,848.8354472462623
618,116570,222334,1350.6607459500456
619,116570,230191,1392.0786621378525
620,116570,248905,831.4085920335403
621,116570,252995,1940.8086549563573
622,116570,263092,846.166732202397
623,116570,263854,720.0402797339772
624,116570,265983,720.4850257567939
625,116570,269211,819.1853804353868
626,116570,285696,990.3408992771924
627,116570,297115,1067.2504063920396
628,116570,304881,1581.8545768462923
629,116570,316066,1374.931197806597
630,116570,316476,1403.7384116427438
631,116570,320025,1467.9882048608051
632,116570,348091,925.483299542525
633,116570,365324,931.3050479009454
634,116570,394254,976.8669924096818
635,116570,415527,977.3415931926453
636,116570,452963,647.8200935559086
637,116570,453327,1112.4633645285633
638,116570,468864,2205.484549997467
639,116570,483078,1622.5082125163965
640,116570,483080,845.3483351063371
641,116570,536139,705.5114290076787
642,116570,536821,985.9958633976418
643,116570,541321,760.5352517291033
644,116570,560265,1080.250644860091
645,116570,583297,887.1996719993584
646,116570,583687,795.1865653413122
647,116570,583787,847.0917843734683
648,116570,589641,932.7291830825717
649,116570,589709,788.9012879970284
650,116570,604853,2621.3651829804467
651,116570,622595,871.7032002364482
652,116570,627915,1564.434462931595
653,116570,630059,718.6211463995139
654,116570,631167,2741.0642026459273
655,116570,631297,796.3122589373016
656,116570,634874,1200.5882024579787
657,116570,661145,2527.6733272670394
658,116570,693072,713.6815961839231
659,116570,764562,1359.3539413883739
660,116570,765010,1007.6012713581828
661,116570,765092,719.9987869880842
662,116570,765170,653.4729636943143
663,116570,765262,1539.06799724287
664,116570,773072,1428.437041368109
665,116570,789018,1355.3466498651474
666,116570,835244,989.0657264283425
667,116570,837321,903.556558009547
668,116570,902939,1376.8344831600243
669,116570,925180,792.0338522304231
670,132278,51454,1572.6587131220406
671,132278,55617,1655.6818884393274
672,132278,56429,1714.2053944796191
673,132278,59899,869.8793511385574
674,132278,60664,840.6041619380131
675,132278,77647,1580.503151885792
676,132278,82482,1307.6751532642027
677,132278,111861,558.536433893777
678,132278,114629,945.2642983106867
679,132278,116570,1729.8589681266894
680,132278,136899,1141.442938954598
681,132278,143362,812.7855406770977
682,132278,143368,658.5534429205296
683,132278,221089,2375.3984646353815
684,132278,221744,795.9554069376439
685,132278,222334,1441.2173289765117
686,132278,230191,1482.9168669009073
687,132278,248905,799.0650298736402
688,132278,252995,1994.3918291623227
689,132278,263092,783.436694930854
690,132278,263854,1085.5341262735133
691,132278,265983,684.8987827096869
692,132278,269211,721.8823147401358
693,132278,285696,1252.7406068014195
694,132278,297115,1127.523776878281
695,132278,304881,1579.8475608108745
696,132278,316066,1514.8109016020755
697,132278,316476,1440.5070832237798
698,132278,320025,1439.004071542861
699,132278,348091,1005.6782603721865
700,132278,365324,800.7850113407841
701,132278,394254,1200.9945956954223
702,132278,415527,783.2705129741263
703,132278,452963,1087.7305746176798
704,132278,453327,1084.7011698390293
705,132278,468864,2234.8272229805675
706,132278,483078,963.0771040230559
707,132278,483080,1042.7857804501552
708,132278,536139,601.8026854010147
709,132278,536821,953.1695296977139
710,132278,541321,707.8763037652622
711,132278,560265,1401.749073895963
712,132278,583297,861.1908216851931
713,132278,583687,666.6866224726093
714,132278,583787,784.7368883755508
715,132278,589641,771.9153877534447
716,132278,589709,730.1761353239841
717,132278,604853,2664.224677209392
718,132278,622595,1137.7795077286294
719,132278,627915,1598.4056720883207
720,132278,630059,634.4905688668965
721,132278,631167,2541.469892474045
722,132278,631297,569.8600137158107
723,132278,634874,1172.4467332719792
724,132278,661145,2564.9159246719296
725,132278,693072,592.4958204863698
726,132278,764562,1651.2696325292754
727,132278,765010,894.7072635129354
728,132278,765092,678.3540234044028
729,132278,765170,869.1094211170704
730,132278,765262,1601.4462273121362
731,132278,773072,1514.5744460215171
732,132278,789018,1477.0524656100677
733,132278,835244,961.3237181714887
734,132278,837321,843.3177643255459
735,132278,902939,1437.0983413262898
736,132278,925180,728.9423728651977
737,136899,51454,1459.3651370822588
738,136899,55617,1287.8228422410918
739,136899,56429,1421.9381573870544
740,136899,59899,876.949834657934
741,136899,60664,1117.545588878267
742,136899,77647,1452.3958926595947
743,136899,82482,1761.7731860084837
744,136899,111861,1088.2992597629425
745,136899,114629,1074.634375063776
746,136899,116570,1005.2303259977346
747,136899,132278,1071.7924077759417
748,136899,143362,1057.6668329640556
749,136899,143368,1081.5553407335085
750,136899,221089,2208.75366731697
751,136899,221744,895.1404022107122
752,136899,222334,1335.6325760118482
753,136899,230191,1478.9813608346838
754,136899,248905,912.3042867196831
755,136899,252995,2207.816782837874
756,136899,263092,1038.8333143561108
757,136899,263854,946.3434303533505
758,136899,265983,1064.7662870834477
759,136899,269211,1054.6574774302403
760,136899,285696,1341.6139829543497
761,136899,297115,1120.7804433182328
762,136899,304881,1566.62628261019
763,136899,316066,1451.4194611874857
764,136899,316476,1348.3913559695836
765,136899,320025,1364.5213790392886
766,136899,348091,1056.7498376949766
767,136899,365324,1068.0663179336473
768,136899,394254,723.6702133850985
769,136899,415527,767.4697870936233
770,136899,452963,907.7802016360137
771,136899,453327,1312.1023701123072
772,136899,468864,2344.4677243241995
773,136899,483078,1353.1282158275867
774,136899,483080,1103.0157995041504
775,136899,536139,1060.4329755939286
776,136899,536821,986.7808119494291
777,136899,541321,1065.8551279613941
778,136899,560265,1095.9826814877415
779,136899,583297,959.794563251642
780,136899,583687,1083.2808967554126
781,136899,583787,1078.1322461239936
782,136899,589641,1056.937011558457
783,136899,589709,1083.1327286515884
784,136899,604853,2828.841272567513
785,136899,622595,727.2082697392764
786,136899,627915,1545.4828671835428
787,136899,630059,1051.4652992025328
788,136899,631167,2764.861733386994
789,136899,631297,1084.7386632628231
790,136899,634874,1395.6215025580202
791,136899,661145,2705.947091583715
792,136899,693072,1071.9848809161851
793,136899,764562,1350.1638941185076
794,136899,765010,1027.0492756485214
795,136899,765092,982.8188932966841
796,136899,765170,913.1511702232327
797,136899,765262,1577.4245442147662
798,136899,773072,1412.8805768156178
799,136899,789018,1288.085658039539
800,136899,835244,862.8311008081168
801,136899,837321,1087.3856041893298
802,136899,902939,1369.3210855967393
803,136899,925180,1091.2587005855291
804,143362,51454,1552.9911302132264
805,143362,55617,1607.8565280518742
806,143362,56429,1654.5905656998236
807,143362,59899,821.7552283768616
808,143362,60664,531.748632177332
809,143362,77647,1561.7575987908965
810,143362,82482,1643.4668909326479
811,143362,111861,404.2402602482065
812,143362,114629,900.2487536596041
813,143362,116570,1394.0771963457848
814,143362,132278,467.17988531655163
815,143362,136899,1101.756502102227
816,143362,143368,452.629119390226
817,143362,221089,2368.608004965267
818,143362,221744,291.6512986927898
819,143362,222334,1438.0779230207118
820,143362,230191,1509.9499550822893
821,143362,248905,398.71754515845834
822,143362,252995,1838.8049993228362
823,143362,263092,690.2314020895029
824,143362,263854,1113.8171072932914
825,143362,265983,200.37662069170392
826,143362,269211,566.6389363268083
827,143362,285696,1203.8982223012074
828,143362,297115,853.1192311513926
829,143362,304881,1531.8135326955057
830,143362,316066,1542.0569141359467
831,143362,316476,1464.7191435778852
832,143362,320025,1458.7703953569594
833,143362,348091,951.4270299555986
834,143362,365324,597.6938938553836
835,143362,394254,1156.5809567973358
836,143362,415527,753.7165217887867
837,143362,452963,1083.8653453255372
838,143362,453327,1103.4942270911936
839,143362,468864,2049.780608872693
840,143362,483078,966.0445249228419
841,143362,483080,997.922390370429
842,143362,536139,387.4390140982681
843,143362,536821,925.3985263854689
844,143362,541321,410.79484490598423
845,143362,560265,1376.2243055497008
846,143362,583297,812.8339438719477
847,143362,583687,223.7688668505049
