,origin,destination,count
16310,60750157021.,60750120022.,2
32418,60750230013.,60750257022.,2
16323,60750157021.,60750128021.,2
16333,60750157021.,60750134021.,2
16335,60750157021.,60750151001.,2
16336,60750157021.,60750153001.,2
16339,60750157021.,60750155001.,2
16342,60750157021.,60750157022.,2
16343,60750157021.,60750158011.,2
32477,60750232002.,60750615011.,2
32489,60750232003.,60759809001.,2
16346,60750157021.,60750159003.,2
16237,60750157011.,60750611012.,2
16149,60750157011.,60750129023.,2
16153,60750157011.,60750133004.,2
16154,60750157011.,60750134011.,2
16162,60750157011.,60750154021.,2
16167,60750157011.,60750157012.,2
16169,60750157011.,60750157022.,2
32538,60750234002.,60750256004.,2
16176,60750157011.,60750164001.,2
16177,60750157011.,60750164002.,2
16181,60750157011.,60750166021.,2
16183,60750157011.,60750167004.,2
16188,60750157011.,60750170004.,2
16190,60750157011.,60750171023.,2
32528,60750234001.,60759809001.,2
16199,60750157011.,60750201021.,2
16209,60750157011.,60750206012.,2
16212,60750157011.,60750209004.,2
32499,60750233001.,60750258002.,2
16236,60750157011.,60750601002.,2
16344,60750157021.,60750158012.,2
16354,60750157021.,60750167001.,2
16530,60750158012.,60750151001.,2
16454,60750157022.,60750201021.,2
16461,60750157022.,60750206011.,2
16462,60750157022.,60750206012.,2
32316,60750229032.,60750179031.,2
32315,60750229032.,60750178041.,2
16483,60750157022.,60750401003.,2
32300,60750229031.,60750615012.,2
16491,60750157022.,60759809001.,2
16493,60750158011.,60750120022.,2
32296,60750229031.,60750610003.,2
16499,60750158011.,60750159004.,2
16505,60750158012.,60750106002.,2
16507,60750158012.,60750111011.,2
16508,60750158012.,60750111021.,2
16510,60750158012.,60750117003.,2
16513,60750158012.,60750120011.,2
16515,60750158012.,60750122022.,2
16517,60750158012.,60750123022.,2
32282,60750229031.,60750229032.,2
16520,60750158012.,60750125031.,2
16459,60750157022.,60750203003.,2
16452,60750157022.,60750176043.,2
16355,60750157021.,60750167004.,2
16445,60750157022.,60750171021.,2
16356,60750157021.,60750168011.,2
16360,60750157021.,60750170003.,2
16361,60750157021.,60750170004.,2
32391,60750230011.,60750253004.,2
32388,60750230011.,60750229032.,2
16391,60750157022.,60750109021.,2
16394,60750157022.,60750111021.,2
16395,60750157022.,60750111022.,2
16396,60750157022.,60750117002.,2
32362,60750229033.,60750208021.,2
16400,60750157022.,60750121001.,2
16405,60750157022.,60750125031.,2
32357,60750229033.,60750203003.,2
16414,60750157022.,60750153002.,2
16424,60750157022.,60750159004.,2
16430,60750157022.,60750165004.,2
32337,60750229032.,60750229021.,2
32336,60750229032.,60750229011.,2
32334,60750229032.,60750228022.,2
16824,60750158022.,60750203002.,2
32071,60750229012.,60750117003.,2
16827,60750158022.,60750205002.,2
17286,60750160002.,60750124053.,2
17290,60750160002.,60750126022.,2
31728,60750228013.,60750209004.,2
17296,60750160002.,60750131011.,2
31724,60750228013.,60750208022.,2
17309,60750160002.,60750161012.,2
17312,60750160002.,60750162001.,2
17318,60750160002.,60750166012.,2
17319,60750160002.,60750166021.,2
17320,60750160002.,60750167004.,2
17328,60750160002.,60750176022.,2
17329,60750160002.,60750177002.,2
31700,60750228013.,60750177001.,2
17339,60750160002.,60750202011.,2
17341,60750160002.,60750203003.,2
31688,60750228013.,60750129023.,2
17347,60750160002.,60750209003.,2
31673,60750228012.,60750607021.,2
17363,60750160002.,60750477012.,2
31671,60750228012.,60750311005.,2
17287,60750160002.,60750124061.,2
17283,60750160002.,60750123023.,2
31663,60750228012.,60750229031.,2
17277,60750160002.,60750120022.,2
17228,60750160001.,60750168021.,2
17233,60750160001.,60750178032.,2
17236,60750160001.,60750202021.,2
31764,60750228021.,60750180004.,2
17240,60750160001.,60750204023.,2
17241,60750160001.,60750205001.,2
31761,60750228021.,60750178032.,2
17246,60750160001.,60750215001.,2
31760,60750228021.,60750177002.,2
31756,60750228021.,60750117003.,2
17254,60750160001.,60750611011.,2
17255,60750160001.,60750615011.,2
17256,60750160001.,60750615012.,2
31753,60750228021.,60750112002.,2
17262,60750160002.,60750106003.,2
31748,60750228013.,60750610003.,2
17269,60750160002.,60750111011.,2
31741,60750228013.,60750229031.,2
31740,60750228013.,60750229011.,2
17365,60750160002.,60750601002.,2
31662,60750228012.,60750229021.,2
16831,60750158022.,60750209004.,2
17464,60750161012.,60750158011.,2
31587,60750228011.,60750228031.,2
31586,60750228011.,60750228013.,2
17473,60750161012.,60750163003.,2
31585,60750228011.,60750228012.,2
31572,60750228011.,60750205001.,2
31571,60750228011.,60750203003.,2
17491,60750161012.,60750178043.,2
17492,60750161012.,60750201012.,2
17493,60750161012.,60750202011.,2
17502,60750161012.,60750211002.,2
31556,60750228011.,60750169002.,2
31549,60750228011.,60750154011.,2
17517,60750161012.,60750615041.,2
31545,60750228011.,60750124053.,2
31544,60750228011.,60750123021.,2
17522,60750161021.,60750120022.,2
17524,60750161021.,60750122043.,2
17527,60750161021.,60750123024.,2
31534,60750227043.,60759809001.,2
17466,60750161012.,60750158013.,2
31597,60750228011.,60750262022.,2
17376,60750161011.,60750123013.,2
17453,60750161012.,60750129023.,2
31659,60750228012.,60750228033.,2
31657,60750228012.,60750228022.,2
17385,60750161011.,60750157022.,2
17390,60750161011.,60750159004.,2
17392,60750161011.,60750161012.,2
17399,60750161011.,60750167003.,2
31643,60750228012.,60750207011.,2
31639,60750228012.,60750202021.,2
31638,60750228012.,60750202011.,2
31636,60750228012.,60750201022.,2
31635,60750228012.,60750201021.,2
31632,60750228012.,60750178041.,2
17424,60750161012.,60750106003.,2
17425,60750161012.,60750108003.,2
17426,60750161012.,60750109021.,2
31614,60750228012.,60750117003.,2
17435,60750161012.,60750121001.,2
31613,60750228012.,60750110023.,2
31606,60750228011.,60750615032.,2
31778,60750228021.,60750228022.,2
17214,60750160001.,60750128021.,2
17192,60750159004.,60750615013.,2
16943,60750159002.,60750176042.,2
31967,60750228033.,60750228022.,2
31963,60750228033.,60750208022.,2
16962,60750159003.,60750111011.,2
16963,60750159003.,60750111021.,2
16970,60750159003.,60750121001.,2
16982,60750159003.,60750130022.,2
31943,60750228033.,60750121001.,2
16985,60750159003.,60750152022.,2
31941,60750228033.,60750117003.,2
16988,60750159003.,60750155004.,2
16998,60750159003.,60750167004.,2
17000,60750159003.,60750168012.,2
31931,60750228032.,60750229021.,2
31921,60750228032.,60750209004.,2
31917,60750228032.,60750208013.,2
31913,60750228032.,60750205002.,2
31912,60750228032.,60750202012.,2
17028,60750159003.,60750615021.,2
17031,60750159004.,60750101021.,2
31974,60750228033.,60750253004.,2
16939,60750159002.,60750159004.,2
17190,60750159004.,60750615011.,2
16937,60750159002.,60750159001.,2
16847,60750158022.,60750302022.,2
32051,60750229011.,60750251002.,2
32049,60750229011.,60750229031.,2
16853,60750158022.,60750610003.,2
32047,60750229011.,60750229012.,2
32045,60750229011.,60750228033.,2
16857,60750159001.,60750107011.,2
32042,60750229011.,60750228021.,2
16892,60750159001.,60750161021.,2
16897,60750159001.,60750169001.,2
16898,60750159001.,60750169002.,2
32008,60750229011.,60750176023.,2
32006,60750229011.,60750169002.,2
16906,60750159001.,60750202012.,2
32004,60750229011.,60750168013.,2
31992,60750229011.,60750124053.,2
31990,60750229011.,60750123013.,2
31982,60750229011.,60750106002.,2
16934,60750159002.,60750155001.,2
17041,60750159004.,60750110011.,2
17042,60750159004.,60750110012.,2
31890,60750228031.,60750253004.,2
17049,60750159004.,60750117001.,2
17120,60750159004.,60750164003.,2
17125,60750159004.,60750167002.,2
17134,60750159004.,60750171023.,2
17137,60750159004.,60750177002.,2
31848,60750228031.,60750111011.,2
31847,60750228022.,60759809001.,2
17140,60750159004.,60750180002.,2
17147,60750159004.,60750205001.,2
17155,60750159004.,60750209002.,2
31834,60750228022.,60750229021.,2
17162,60750159004.,60750226002.,2
31826,60750228022.,60750209001.,2
31825,60750228022.,60750208022.,2
31824,60750228022.,60750208012.,2
31822,60750228022.,60750205002.,2
17176,60750159004.,60750326011.,2
31814,60750228022.,60750178032.,2
31812,60750228022.,60750177002.,2
17188,60750159004.,60750610001.,2
17116,60750159004.,60750162002.,2
17114,60750159004.,60750161012.,2
17113,60750159004.,60750161011.,2
17088,60750159004.,60750130022.,2
17057,60750159004.,60750119023.,2
17063,60750159004.,60750121002.,2
17064,60750159004.,60750122021.,2
31883,60750228031.,60750229013.,2
17071,60750159004.,60750123022.,2
17074,60750159004.,60750124031.,2
17076,60750159004.,60750124051.,2
17082,60750159004.,60750125033.,2
17093,60750159004.,60750134011.,2
17109,60750159004.,60750159003.,2
31866,60750228031.,60750201023.,2
31864,60750228031.,60750178043.,2
17097,60750159004.,60750152012.,2
17099,60750159004.,60750153001.,2
17100,60750159004.,60750154011.,2
17105,60750159004.,60750157021.,2
17107,60750159004.,60750159001.,2
31861,60750228031.,60750177002.,2
30602,60750212003.,60750209004.,2
18890,60750165002.,60750131021.,2
29113,60750208013.,60750607012.,2
29617,60750209001.,60750180004.,2
20473,60750168021.,60750111021.,2
20476,60750168021.,60750117003.,2
20478,60750168021.,60750120011.,2
20483,60750168021.,60750122042.,2
20484,60750168021.,60750123013.,2
20485,60750168021.,60750123024.,2
29608,60750209001.,60750178031.,2
20488,60750168021.,60750124053.,2
20494,60750168021.,60750129012.,2
29601,60750209001.,60750176022.,2
29600,60750209001.,60750171023.,2
20501,60750168021.,60750152022.,2
29592,60750209001.,60750168011.,2
29589,60750209001.,60750166012.,2
29588,60750209001.,60750165003.,2
20516,60750168021.,60750166011.,2
20518,60750168021.,60750166021.,2
29585,60750209001.,60750164001.,2
20522,60750168021.,60750168013.,2
29615,60750209001.,60750180001.,2
29618,60750209001.,60750201011.,2
20529,60750168021.,60750171023.,2
29623,60750209001.,60750202011.,2
20410,60750168013.,60750169002.,2
29663,60750209001.,60750228031.,2
29660,60750209001.,60750228013.,2
29659,60750209001.,60750228012.,2
20420,60750168013.,60750201012.,2
20421,60750168013.,60750201021.,2
29656,60750209001.,60750226002.,2
20427,60750168013.,60750203001.,2
20436,60750168013.,60750208012.,2
20437,60750168013.,60750208013.,2
20438,60750168013.,60750208021.,2
29648,60750209001.,60750213002.,2
29647,60750209001.,60750211004.,2
29646,60750209001.,60750211003.,2
29645,60750209001.,60750211002.,2
29633,60750209001.,60750207013.,2
29630,60750209001.,60750206012.,2
29629,60750209001.,60750205001.,2
29627,60750209001.,60750203003.,2
20526,60750168021.,60750169001.,2
29581,60750209001.,60750158022.,2
20405,60750168013.,60750168012.,2
29516,60750208022.,60750301021.,2
20625,60750168022.,60750161022.,2
20626,60750168022.,60750162001.,2
29512,60750208022.,60750261002.,2
20636,60750168022.,60750168013.,2
29510,60750208022.,60750260014.,2
29507,60750208022.,60750254013.,2
29506,60750208022.,60750254012.,2
20644,60750168022.,60750176031.,2
20647,60750168022.,60750178031.,2
20650,60750168022.,60750201012.,2
29503,60750208022.,60750253002.,2
29502,60750208022.,60750252004.,2
29501,60750208022.,60750252001.,2
20659,60750168022.,60750205002.,2
29498,60750208022.,60750229022.,2
29493,60750208022.,60750228012.,2
29492,60750208022.,60750228011.,2
29488,60750208022.,60750217002.,2
29487,60750208022.,60750215003.,2
29515,60750208022.,60750301014.,2
20615,60750168022.,60750130022.,2
20531,60750168021.,60750176031.,2
20609,60750168022.,60750117003.,2
20538,60750168021.,60750178032.,2
20545,60750168021.,60750201022.,2
20546,60750168021.,60750202011.,2
20556,60750168021.,60750205002.,2
20558,60750168021.,60750206012.,2
20560,60750168021.,60750207012.,2
20561,60750168021.,60750207021.,2
20564,60750168021.,60750208021.,2
20572,60750168021.,60750212002.,2
29552,60750209001.,60750109021.,2
29550,60750209001.,60750107011.,2
20584,60750168021.,60750304005.,2
29544,60750208022.,60759809001.,2
29541,60750208022.,60750615021.,2
29540,60750208022.,60750615012.,2
20596,60750168021.,60750614012.,2
29537,60750208022.,60750614012.,2
20604,60750168021.,60759809001.,2
20607,60750168022.,60750111021.,2
20408,60750168013.,60750168022.,2
29665,60750209001.,60750228033.,2
20677,60750168022.,60750477012.,2
20175,60750168011.,60750163004.,2
20183,60750168011.,60750166012.,2
20197,60750168011.,60750169003.,2
20198,60750168011.,60750170001.,2
29795,60750209002.,60750228013.,2
20202,60750168011.,60750171021.,2
20203,60750168011.,60750171023.,2
20205,60750168011.,60750176023.,2
20206,60750168011.,60750176031.,2
20212,60750168011.,60750178031.,2
20218,60750168011.,60750201021.,2
29785,60750209002.,60750208013.,2
20229,60750168011.,60750204022.,2
29782,60750209002.,60750207013.,2
29778,60750209002.,60750203001.,2
20248,60750168011.,60750211001.,2
29775,60750209002.,60750201023.,2
29774,60750209002.,60750201022.,2
29772,60750209002.,60750201012.,2
29770,60750209002.,60750180002.,2
20180,60750168011.,60750165003.,2
20171,60750168011.,60750162001.,2
29763,60750209002.,60750168011.,2
20163,60750168011.,60750157021.,2
20119,60750168011.,60750122042.,2
20122,60750168011.,60750123024.,2
20123,60750168011.,60750124031.,2
29823,60750209002.,60759809001.,2
20129,60750168011.,60750124062.,2
20139,60750168011.,60750130021.,2
20140,60750168011.,60750130022.,2
29808,60750209002.,60750255022.,2
20146,60750168011.,60750135003.,2
20148,60750168011.,60750151003.,2
20149,60750168011.,60750152011.,2
20151,60750168011.,60750152021.,2
20152,60750168011.,60750152022.,2
20153,60750168011.,60750153001.,2
20155,60750168011.,60750154011.,2
20157,60750168011.,60750155001.,2
20159,60750168011.,60750156002.,2
20161,60750168011.,60750157011.,2
20162,60750168011.,60750157012.,2
20257,60750168011.,60750227042.,2
29762,60750209002.,60750166012.,2
29666,60750209001.,60750229011.,2
20319,60750168011.,60759809001.,2
20330,60750168012.,60750163004.,2
29718,60750209001.,60750401003.,2
20335,60750168012.,60750167003.,2
20339,60750168012.,60750169001.,2
29710,60750209001.,60750312012.,2
20346,60750168012.,60750202021.,2
20350,60750168012.,60750206011.,2
20359,60750168012.,60750214002.,2
20361,60750168012.,60750216002.,2
29698,60750209001.,60750261003.,2
20370,60750168012.,60750302021.,2
20371,60750168012.,60750327002.,2
20373,60750168012.,60750607033.,2
29686,60750209001.,60750254031.,2
29678,60750209001.,60750251001.,2
29673,60750209001.,60750229033.,2
20398,60750168013.,60750162002.,2
29668,60750209001.,60750229013.,2
29667,60750209001.,60750229012.,2
20326,60750168012.,60750159002.,2
20318,60750168011.,60759803001.,2
29760,60750209002.,60750164001.,2
29729,60750209001.,60750615011.,2
20271,60750168011.,60750257022.,2
20272,60750168011.,60750258002.,2
20273,60750168011.,60750262011.,2
20275,60750168011.,60750301012.,2
29754,60750209002.,60750125024.,2
29748,60750209002.,60750123013.,2
20288,60750168011.,60750313023.,2
20290,60750168011.,60750328022.,2
20291,60750168011.,60750330021.,2
20294,60750168011.,60750351024.,2
20296,60750168011.,60750352022.,2
20301,60750168011.,60750427003.,2
20302,60750168011.,60750451001.,2
29735,60750209001.,60759803001.,2
20307,60750168011.,60750477011.,2
29732,60750209001.,60750615031.,2
29731,60750209001.,60750615022.,2
20314,60750168011.,60750615013.,2
20315,60750168011.,60750615031.,2
29483,60750208022.,60750212002.,2
29469,60750208022.,60750207022.,2
30597,60750212003.,60750206011.,2
29273,60750208021.,60750215002.,2
21044,60750169002.,60750208021.,2
21045,60750169002.,60750208022.,2
21050,60750169002.,60750210002.,2
21051,60750169002.,60750210003.,2
21053,60750169002.,60750211002.,2
21054,60750169002.,60750211004.,2
21056,60750169002.,60750212002.,2
21060,60750169002.,60750215001.,2
21062,60750169002.,60750215005.,2
21063,60750169002.,60750216001.,2
29266,60750208021.,60750209001.,2
29258,60750208021.,60750207013.,2
21077,60750169002.,60750228013.,2
21082,60750169002.,60750229021.,2
29249,60750208021.,60750202021.,2
29241,60750208021.,60750180004.,2
29239,60750208021.,60750178032.,2
21101,60750169002.,60750302011.,2
21103,60750169002.,60750302021.,2
21043,60750169002.,60750208013.,2
21041,60750169002.,60750208011.,2
21107,60750169002.,60750303013.,2
29274,60750208021.,60750215003.,2
20955,60750169002.,60750159004.,2
20957,60750169002.,60750161012.,2
20958,60750169002.,60750161021.,2
20959,60750169002.,60750162001.,2
20965,60750169002.,60750164001.,2
20969,60750169002.,60750165003.,2
20975,60750169002.,60750167002.,2
29293,60750208021.,60750254011.,2
20986,60750169002.,60750170001.,2
20991,60750169002.,60750171013.,2
20997,60750169002.,60750176023.,2
21002,60750169002.,60750177001.,2
29281,60750208021.,60750228012.,2
21013,60750169002.,60750201012.,2
29279,60750208021.,60750227041.,2
21023,60750169002.,60750203002.,2
21036,60750169002.,60750206021.,2
21037,60750169002.,60750207011.,2
21038,60750169002.,60750207013.,2
21106,60750169002.,60750303012.,2
29232,60750208021.,60750176033.,2
20951,60750169002.,60750158021.,2
29172,60750208021.,60750125033.,2
29167,60750208021.,60750124053.,2
29165,60750208021.,60750124043.,2
29159,60750208021.,60750123011.,2
21208,60750170001.,60750164002.,2
21209,60750170001.,60750167002.,2
29158,60750208021.,60750122041.,2
21214,60750170001.,60750169002.,2
21218,60750170001.,60750202011.,2
21219,60750170001.,60750202022.,2
29148,60750208021.,60750117004.,2
29140,60750208021.,60750108003.,2
21240,60750170001.,60750610003.,2
29135,60750208021.,60750104023.,2
29133,60750208021.,60750103003.,2
21253,60750170002.,60750205002.,2
29125,60750208013.,60750615021.,2
29122,60750208013.,60750615011.,2
29119,60750208013.,60750611012.,2
29117,60750208013.,60750610001.,2
21193,60750169003.,60750214003.,2
29175,60750208021.,60750127001.,2
29230,60750208021.,60750176031.,2
29193,60750208021.,60750155002.,2
29229,60750208021.,60750176022.,2
21117,60750169002.,60750311001.,2
29228,60750208021.,60750176021.,2
29227,60750208021.,60750170004.,2
21122,60750169002.,60750326011.,2
29224,60750208021.,60750169001.,2
21126,60750169002.,60750327003.,2
21128,60750169002.,60750332032.,2
21134,60750169002.,60750352023.,2
29215,60750208021.,60750167001.,2
21139,60750169002.,60750451002.,2
29210,60750208021.,60750165003.,2
21143,60750169002.,60750478021.,2
21145,60750169002.,60750607011.,2
29207,60750208021.,60750163004.,2
29204,60750208021.,60750162002.,2
21155,60750169002.,60750615041.,2
29196,60750208021.,60750158012.,2
21165,60750169003.,60750152022.,2
20952,60750169002.,60750158022.,2
20950,60750169002.,60750158013.,2
29464,60750208022.,60750206011.,2
29411,60750208022.,60750162003.,2
29404,60750208022.,60750158022.,2
20777,60750169001.,60750164002.,2
20782,60750169001.,60750166011.,2
20787,60750169001.,60750167004.,2
20792,60750169001.,60750169002.,2
20797,60750169001.,60750177002.,2
20798,60750169001.,60750178032.,2
20801,60750169001.,60750180002.,2
29389,60750208022.,60750130021.,2
20810,60750169001.,60750203001.,2
29388,60750208022.,60750129023.,2
20814,60750169001.,60750204024.,2
20817,60750169001.,60750205003.,2
29387,60750208022.,60750129011.,2
20823,60750169001.,60750208012.,2
20825,60750169001.,60750208022.,2
29381,60750208022.,60750125022.,2
29375,60750208022.,60750123023.,2
29373,60750208022.,60750123021.,2
29410,60750208022.,60750162002.,2
20765,60750169001.,60750158013.,2
29370,60750208022.,60750122043.,2
20763,60750169001.,60750157021.,2
20699,60750168023.,60750162003.,2
29459,60750208022.,60750203002.,2
29458,60750208022.,60750203001.,2
20704,60750168023.,60750167001.,2
20705,60750168023.,60750168011.,2
29449,60750208022.,60750180002.,2
20723,60750168023.,60750207021.,2
29437,60750208022.,60750176031.,2
29436,60750208022.,60750176023.,2
29433,60750208022.,60750171011.,2
29429,60750208022.,60750169002.,2
29428,60750208022.,60750169001.,2
29425,60750208022.,60750168012.,2
29421,60750208022.,60750166012.,2
20753,60750169001.,60750129021.,2
29416,60750208022.,60750164001.,2
29414,60750208022.,60750163003.,2
20761,60750169001.,60750154012.,2
20762,60750169001.,60750156003.,2
20837,60750169001.,60750229011.,2
29369,60750208022.,60750122032.,2
29299,60750208021.,60750302022.,2
20903,60750169002.,60750121001.,2
20909,60750169002.,60750122041.,2
29321,60750208021.,60750601001.,2
20912,60750169002.,60750123013.,2
20913,60750169002.,60750123021.,2
20914,60750169002.,60750123022.,2
20916,60750169002.,60750123024.,2
29318,60750208021.,60750478011.,2
20919,60750169002.,60750124041.,2
20921,60750169002.,60750124051.,2
20925,60750169002.,60750125033.,2
20927,60750169002.,60750128021.,2
20929,60750169002.,60750130011.,2
29311,60750208021.,60750402003.,2
29309,60750208021.,60750401003.,2
20934,60750169002.,60750131022.,2
29307,60750208021.,60750328012.,2
20938,60750169002.,60750151001.,2
29305,60750208021.,60750314011.,2
20944,60750169002.,60750154011.,2
20904,60750169002.,60750121002.,2
20901,60750169002.,60750120021.,2
29362,60750208022.,60750119022.,2
29326,60750208021.,60750614011.,2
29358,60750208022.,60750117002.,2
20856,60750169001.,60750330023.,2
29351,60750208022.,60750111011.,2
29348,60750208022.,60750108003.,2
20865,60750169001.,60750607033.,2
29346,60750208022.,60750107022.,2
20868,60750169001.,60750611012.,2
29345,60750208022.,60750107021.,2
29342,60750208022.,60750106002.,2
20876,60750169002.,60750103001.,2
20878,60750169002.,60750105002.,2
20879,60750169002.,60750106002.,2
20880,60750169002.,60750107011.,2
29334,60750208021.,60759809001.,2
29331,60750208021.,60750615022.,2
20889,60750169002.,60750110012.,2
29330,60750208021.,60750615013.,2
20894,60750169002.,60750111022.,2
29327,60750208021.,60750614021.,2
29825,60750209003.,60750111021.,2
20117,60750168011.,60750122022.,2
20116,60750168011.,60750122021.,2
19262,60750166012.,60750171012.,2
19266,60750166012.,60750171023.,2
19271,60750166012.,60750177001.,2
19272,60750166012.,60750177002.,2
19280,60750166012.,60750201022.,2
30351,60750211002.,60750122022.,2
19289,60750166012.,60750204013.,2
19291,60750166012.,60750204024.,2
30348,60750211002.,60750109021.,2
30347,60750211002.,60750109011.,2
19300,60750166012.,60750207021.,2
19306,60750166012.,60750209004.,2
30335,60750211001.,60750210002.,2
30333,60750211001.,60750209003.,2
19317,60750166012.,60750227042.,2
30330,60750211001.,60750208013.,2
19321,60750166012.,60750253004.,2
30327,60750211001.,60750207011.,2
30325,60750211001.,60750206011.,2
19328,60750166012.,60750301011.,2
19265,60750166012.,60750171022.,2
19260,60750166012.,60750170004.,2
19331,60750166012.,60750302012.,2
19258,60750166012.,60750170001.,2
19200,60750166012.,60750124042.,2
19202,60750166012.,60750124053.,2
30392,60750211002.,60750211001.,2
19210,60750166012.,60750131021.,2
19213,60750166012.,60750134021.,2
30384,60750211002.,60750208013.,2
30381,60750211002.,60750206012.,2
19218,60750166012.,60750153001.,2
19219,60750166012.,60750154011.,2
19220,60750166012.,60750154021.,2
30379,60750211002.,60750205002.,2
30374,60750211002.,60750201023.,2
19233,60750166012.,60750161012.,2
30371,60750211002.,60750178041.,2
19241,60750166012.,60750165001.,2
19244,60750166012.,60750165004.,2
19245,60750166012.,60750166011.,2
19252,60750166012.,60750168012.,2
19254,60750166012.,60750168023.,2
30322,60750211001.,60750202012.,2
19334,60750166012.,60750302023.,2
19192,60750166012.,60750122022.,2
19405,60750166021.,60750120021.,2
19414,60750166021.,60750122041.,2
19423,60750166021.,60750125033.,2
19424,60750166021.,60750126011.,2
30262,60750210003.,60750253004.,2
19432,60750166021.,60750129023.,2
19436,60750166021.,60750131013.,2
30256,60750210003.,60750214001.,2
19441,60750166021.,60750133003.,2
19448,60750166021.,60750152022.,2
19449,60750166021.,60750154011.,2
30245,60750210003.,60750208012.,2
30240,60750210003.,60750205001.,2
19456,60750166021.,60750156002.,2
19459,60750166021.,60750157012.,2
30236,60750210003.,60750202011.,2
19467,60750166021.,60750159003.,2
19468,60750166021.,60750159004.,2
30235,60750210003.,60750201023.,2
19472,60750166021.,60750162001.,2
19411,60750166021.,60750122022.,2
19404,60750166021.,60750120011.,2
19336,60750166012.,60750303013.,2
19401,60750166021.,60750117004.,2
19348,60750166012.,60750329014.,2
19349,60750166012.,60750330021.,2
19352,60750166012.,60750332011.,2
30307,60750210004.,60750610003.,2
30303,60750210004.,60750301014.,2
19363,60750166012.,60750451001.,2
19364,60750166012.,60750451003.,2
19365,60750166012.,60750452021.,2
19369,60750166012.,60750478021.,2
19375,60750166012.,60750610003.,2
30292,60750210004.,60750214002.,2
19377,60750166012.,60750615012.,2
19381,60750166021.,60750101011.,2
30287,60750210004.,60750208013.,2
19385,60750166021.,60750104011.,2
30285,60750210004.,60750207012.,2
19391,60750166021.,60750109021.,2
19395,60750166021.,60750110023.,2
19397,60750166021.,60750112002.,2
30399,60750211002.,60750215003.,2
19184,60750166012.,60750119022.,2
20115,60750168011.,60750121003.,2
18946,60750165002.,60750208022.,2
30556,60750212002.,60750201011.,2
30555,60750212002.,60750177002.,2
18964,60750165002.,60750476004.,2
18968,60750165002.,60750615013.,2
30550,60750212002.,60750124031.,2
18970,60750165002.,60759803001.,2
30544,60750212001.,60750212002.,2
18983,60750165003.,60750164002.,2
18989,60750165003.,60750167001.,2
18990,60750165003.,60750167004.,2
18995,60750165003.,60750170003.,2
30537,60750212001.,60750208021.,2
19003,60750165003.,60750205001.,2
19007,60750165003.,60750209004.,2
30528,60750212001.,60750203003.,2
30527,60750212001.,60750202012.,2
30525,60750212001.,60750201012.,2
19020,60750165004.,60750110021.,2
19027,60750165004.,60750120022.,2
30567,60750212002.,60750206012.,2
18944,60750165002.,60750206012.,2
30508,60750211004.,60750206022.,2
18943,60750165002.,60750206011.,2
30596,60750212003.,60750205003.,2
18893,60750165002.,60750152022.,2
18894,60750165002.,60750153002.,2
30594,60750212003.,60750205001.,2
18901,60750165002.,60750158022.,2
18903,60750165002.,60750159003.,2
30587,60750212003.,60750106003.,2
30586,60750212002.,60750610003.,2
18921,60750165002.,60750168012.,2
18923,60750165002.,60750168022.,2
18926,60750165002.,60750170004.,2
18928,60750165002.,60750171023.,2
30575,60750212002.,60750211004.,2
18931,60750165002.,60750178032.,2
30574,60750212002.,60750211003.,2
18933,60750165002.,60750180001.,2
18936,60750165002.,60750202012.,2
18938,60750165002.,60750203002.,2
18941,60750165002.,60750205002.,2
30510,60750211004.,60750209004.,2
30507,60750211004.,60750206012.,2
19183,60750166012.,60750119011.,2
19113,60750166011.,60750167001.,2
19122,60750166011.,60750171023.,2
19125,60750166011.,60750201012.,2
19127,60750166011.,60750202011.,2
19129,60750166011.,60750202021.,2
30443,60750211003.,60750203001.,2
30442,60750211003.,60750202012.,2
19136,60750166011.,60750205002.,2
19139,60750166011.,60750210003.,2
30440,60750211003.,60750178032.,2
19156,60750166011.,60750611012.,2
30421,60750211003.,60750123023.,2
19162,60750166011.,60759803001.,2
19163,60750166011.,60759809001.,2
19165,60750166012.,60750102012.,2
30417,60750211003.,60750110021.,2
19169,60750166012.,60750104012.,2
19173,60750166012.,60750107012.,2
19175,60750166012.,60750109021.,2
19176,60750166012.,60750111011.,2
19121,60750166011.,60750170004.,2
30450,60750211003.,60750206022.,2
19032,60750165004.,60750151001.,2
19107,60750166011.,60750164003.,2
19033,60750165004.,60750155001.,2
30504,60750211004.,60750205002.,2
30503,60750211004.,60750205001.,2
19040,60750165004.,60750164001.,2
19054,60750165004.,60750177002.,2
30489,60750211004.,60750117004.,2
19059,60750165004.,60750205001.,2
19079,60750166011.,60750107022.,2
19087,60750166011.,60750124051.,2
19090,60750166011.,60750127003.,2
19091,60750166011.,60750130022.,2
30461,60750211003.,60750213002.,2
30459,60750211003.,60750212002.,2
19097,60750166011.,60750157022.,2
30455,60750211003.,60750209004.,2
30454,60750211003.,60750209001.,2
19102,60750166011.,60750162001.,2
30453,60750211003.,60750208013.,2
30452,60750211003.,60750208012.,2
19476,60750166021.,60750163002.,2
19485,60750166021.,60750165004.,2
19496,60750166021.,60750168022.,2
19901,60750167003.,60750306001.,2
29962,60750209004.,60750158022.,2
19910,60750167004.,60750101012.,2
29957,60750209004.,60750154021.,2
29955,60750209004.,60750151001.,2
19920,60750167004.,60750111022.,2
19922,60750167004.,60750112002.,2
