,A,B,Distance
279,835211,550447,1785.3432496702758
280,835211,550951,1228.54492261566
281,835211,571770,995.0187861398148
282,835211,576494,1429.763783155645
283,835211,604408,1137.856079680341
284,835211,664789,1634.1161978260275
285,835211,709855,1210.6797794366123
286,835211,712680,1234.4529896272836
287,835211,825580,2240.2221574893592
288,835211,864625,1485.4239740926298
289,864625,34053,1669.538333742955
290,864625,197004,363.1212449968135
291,864625,277280,1348.1027100642168
292,864625,301481,484.0376606925079
293,864625,431108,1272.9650070250204
294,864625,449396,993.1376235743033
295,864625,451465,978.2764582789868
296,864625,550447,439.1875960538284
297,864625,550951,983.3686537890549
298,864625,571770,1282.5206716716596
299,864625,576494,373.2994719575542
300,864625,604408,1126.9507863812319
301,864625,664789,741.1669140225426
302,864625,709855,1278.2264421920027
303,864625,712680,984.4997141116881
304,864625,825580,1313.1375114764596
305,864625,835211,1485.4239740926298
