,A,B,Distance
157,485100.0,282354.0,1047.3083262552932
158,485100.0,326349.0,995.5563598823302
159,485100.0,394249.0,529.3191401693174
160,485100.0,453866.0,1209.2630783690856
161,485100.0,564042.0,906.5031333713563
162,485100.0,620523.0,1095.4197031825636
163,485100.0,657479.0,727.8744990090718
164,485100.0,715029.0,1025.843205895233
165,485100.0,717276.0,1716.0911452667315
166,485100.0,722114.0,369.7974904097671
167,485100.0,738295.0,966.8169801529557
168,485100.0,747857.0,1034.3186135901851
169,485100.0,772649.0,1366.9673426205327
170,485100.0,821899.0,1122.717068138288
171,485100.0,839469.0,1765.7042356574032
172,485100.0,869156.0,781.105877119439
173,485100.0,881294.0,1544.2569132060953
174,485100.0,904330.0,1364.776957122609
175,485100.0,907466.0,1798.0912053722602
176,564042.0,6773.0,1467.980602318977
177,564042.0,151125.0,1622.2846008472409
178,564042.0,198441.0,993.3028137334741
179,564042.0,282354.0,1149.3977984743917
180,564042.0,326349.0,724.3321154739197
181,564042.0,394249.0,379.58221428549365
182,564042.0,453866.0,1244.4798506923573
183,564042.0,485100.0,906.5031333713563
184,564042.0,620523.0,779.3597577358639
185,564042.0,657479.0,568.3073317029407
186,564042.0,715029.0,689.1692543925143
187,564042.0,717276.0,1391.0499091846154
188,564042.0,722114.0,911.1235209502095
189,564042.0,738295.0,1022.0314421737982
190,564042.0,747857.0,733.6530135825176
191,564042.0,772649.0,1450.4623724040248
192,564042.0,821899.0,924.2486379768088
193,564042.0,839469.0,1475.6179355414704
194,564042.0,869156.0,368.94135687467605
195,564042.0,881294.0,1629.4530406913755
196,564042.0,904330.0,1647.452940532851
197,564042.0,907466.0,1454.7054156003253
198,620523.0,6773.0,1306.1216918156451
199,620523.0,151125.0,1516.1537076167629
200,620523.0,198441.0,584.6778314320467
201,620523.0,282354.0,959.6351735506194
202,620523.0,326349.0,892.3979101212283
203,620523.0,394249.0,917.1889729907823
204,620523.0,453866.0,1031.365109627297
205,620523.0,485100.0,1085.6331231790502
206,620523.0,564042.0,893.0125938858309
207,620523.0,657479.0,1136.0699518335596
208,620523.0,715029.0,956.6618544181015
209,620523.0,717276.0,1720.944104175241
210,620523.0,722114.0,1107.798196874617
211,620523.0,738295.0,814.6130847871409
212,620523.0,747857.0,1003.4283172874431
213,620523.0,772649.0,1303.7797011660875
214,620523.0,821899.0,800.7866852078281
215,620523.0,839469.0,1622.1143509799244
216,620523.0,869156.0,1012.8551514365536
217,620523.0,881294.0,1569.6049491854594
218,620523.0,904330.0,1611.1031835689266
219,620523.0,907466.0,1922.7489541211903
220,657479.0,6773.0,1440.164161326056
221,657479.0,151125.0,1569.9902577889388
222,657479.0,198441.0,1052.6672347155306
223,657479.0,282354.0,1094.3819547489986
224,657479.0,326349.0,914.5804956865671
225,657479.0,394249.0,346.9935970249798
226,657479.0,453866.0,1245.4702914929426
227,657479.0,485100.0,727.8744990090718
228,657479.0,564042.0,384.5956879315409
229,657479.0,620523.0,986.0662352125619
230,657479.0,715029.0,896.0428223963963
231,657479.0,717276.0,1393.491374510953
232,657479.0,722114.0,891.1385717763395
233,657479.0,738295.0,1164.8848514585195
234,657479.0,747857.0,1001.6290276595187
235,657479.0,772649.0,1559.61785574424
236,657479.0,821899.0,1089.676694125769
237,657479.0,839469.0,1586.5347955101033
238,657479.0,869156.0,372.41128363547614
239,657479.0,881294.0,1584.0865606933464
240,657479.0,904330.0,1562.9835630847087
241,657479.0,907466.0,1512.6960328710436
242,715029.0,6773.0,1540.3962332304259
243,715029.0,151125.0,1529.6696867237717
244,715029.0,198441.0,832.2182691214454
245,715029.0,282354.0,877.3428584798739
246,715029.0,326349.0,464.47056234686545
247,715029.0,394249.0,767.0029293328432
248,715029.0,453866.0,1539.65754471505
249,715029.0,485100.0,1083.864506190823
250,715029.0,564042.0,750.1351772991408
251,715029.0,620523.0,976.6419916595383
252,715029.0,657479.0,948.0182061046321
253,715029.0,717276.0,1410.1675469238176
254,715029.0,722114.0,1059.3564348241523
255,715029.0,738295.0,1339.48635661895
256,715029.0,747857.0,521.9412202071119
257,715029.0,772649.0,1557.5701324095828
258,715029.0,821899.0,950.0425191850975
259,715029.0,839469.0,1520.31051474247
260,715029.0,869156.0,922.7690673716907
261,715029.0,881294.0,1550.666988802877
262,715029.0,904330.0,1510.698485461161
263,715029.0,907466.0,1483.1636312249373
264,717276.0,6773.0,741.6092300159613
265,717276.0,151125.0,648.3515497217651
266,717276.0,198441.0,1631.5781508385417
267,717276.0,282354.0,1778.4062438420253
268,717276.0,326349.0,1407.465287008172
269,717276.0,394249.0,1416.7114495673318
270,717276.0,453866.0,1485.182426933742
271,717276.0,485100.0,1550.3203708379972
272,717276.0,564042.0,1391.0499091846154
273,717276.0,620523.0,1608.6418862898495
274,717276.0,657479.0,1393.491374510953
275,717276.0,715029.0,1410.1675469238176
276,717276.0,722114.0,1595.6538289737518
277,717276.0,738295.0,1395.3545982388596
278,717276.0,747857.0,1395.8187014511275
279,717276.0,772649.0,921.4971987867046
280,717276.0,821899.0,1463.8929182977313
281,717276.0,839469.0,1010.8336782286719
282,717276.0,869156.0,1394.5910358588058
283,717276.0,881294.0,628.4584290273654
284,717276.0,904330.0,1140.8643969914215
285,717276.0,907466.0,787.6472078417389
286,722114.0,6773.0,1341.9567423655205
287,722114.0,151125.0,1500.0080590500045
288,722114.0,198441.0,913.0389489141351
289,722114.0,282354.0,1069.030273022384
290,722114.0,326349.0,882.0940303481746
291,722114.0,394249.0,697.8820177312218
292,722114.0,453866.0,971.2500665414918
293,722114.0,485100.0,369.7974904097671
294,722114.0,564042.0,956.3316356781341
295,722114.0,620523.0,1095.7466171709468
296,722114.0,657479.0,891.1385717763395
297,722114.0,715029.0,1047.2208879658003
298,722114.0,717276.0,1769.2867001178086
299,722114.0,738295.0,876.974351150211
300,722114.0,747857.0,921.1182667911036
301,722114.0,772649.0,1310.3284148793068
302,722114.0,821899.0,978.1440823846738
303,722114.0,839469.0,1712.5055030035346
304,722114.0,869156.0,938.8889683880317
305,722114.0,881294.0,1544.7434187041922
306,722114.0,904330.0,1370.3264572067578
307,722114.0,907466.0,1890.6137765936023
308,738295.0,6773.0,1435.3362935016512
309,738295.0,151125.0,1652.8222100362295
310,738295.0,198441.0,839.643530617295
311,738295.0,282354.0,1265.8432422110204
312,738295.0,326349.0,447.82553184278095
313,738295.0,394249.0,876.963214407296
314,738295.0,453866.0,965.7549034852549
315,738295.0,485100.0,1099.795938207691
316,738295.0,564042.0,817.4943999286223
317,738295.0,620523.0,770.7835965987247
318,738295.0,657479.0,1081.6575542298624
319,738295.0,715029.0,607.4916172997437
320,738295.0,717276.0,1395.3545982388596
321,738295.0,722114.0,1123.9031005904465
322,738295.0,747857.0,325.5108027689639
323,738295.0,772649.0,1397.3131807023692
324,738295.0,821899.0,879.8832621059855
325,738295.0,839469.0,1421.3944825967988
326,738295.0,869156.0,1038.6007984346602
327,738295.0,881294.0,1656.5385963569906
328,738295.0,904330.0,1630.7922660006946
329,738295.0,907466.0,1364.7892090890844
330,747857.0,6773.0,1466.1841582620095
331,747857.0,151125.0,1556.9999008897178
332,747857.0,198441.0,957.5461241869901
333,747857.0,282354.0,1040.4043070188195
334,747857.0,326349.0,453.9928070435535
335,747857.0,394249.0,854.4626136235687
336,747857.0,453866.0,1074.8036156536405
337,747857.0,485100.0,1085.0089834164514
338,747857.0,564042.0,798.0748882169974
339,747857.0,620523.0,898.7419949517737
340,747857.0,657479.0,1075.4657546773215
341,747857.0,715029.0,521.9412202071119
342,747857.0,717276.0,1395.8187014511275
343,747857.0,722114.0,1107.2689585261248
344,747857.0,738295.0,1191.5764927015173
345,747857.0,772649.0,1589.3175959224886
346,747857.0,821899.0,857.9552050283236
347,747857.0,839469.0,1579.3415183519835
348,747857.0,869156.0,1012.9462154645659
349,747857.0,881294.0,1572.9742878920001
350,747857.0,904330.0,1610.7738042162534
351,747857.0,907466.0,1513.8945080704366
352,772649.0,6773.0,229.56205769678962
353,772649.0,151125.0,649.0307213727087
354,772649.0,198441.0,1291.5198124944438
355,772649.0,282354.0,1686.8388277352194
356,772649.0,326349.0,1343.2796017479284
357,772649.0,394249.0,1272.281872801904
358,772649.0,453866.0,1731.069809085819
359,772649.0,485100.0,1366.9673426205327
360,772649.0,564042.0,1322.8543669900832
361,772649.0,620523.0,1303.7797011660875
362,772649.0,657479.0,1300.724641333424
363,772649.0,715029.0,1384.129528248324
364,772649.0,717276.0,921.4971987867046
365,772649.0,722114.0,1310.3284148793068
366,772649.0,738295.0,1517.7971939961162
367,772649.0,747857.0,1300.5608569193662
368,772649.0,821899.0,1154.0279923506541
369,772649.0,839469.0,1850.0504757428466
370,772649.0,869156.0,1316.6560421212682
371,772649.0,881294.0,682.2121468681067
372,772649.0,904330.0,1138.68516301688
373,772649.0,907466.0,1416.229695734797
374,821899.0,6773.0,2222.827397281449
375,821899.0,151125.0,2375.7199702764756
376,821899.0,198441.0,2264.1308645906824
377,821899.0,282354.0,2274.9368270733303
378,821899.0,326349.0,2283.960583671874
379,821899.0,394249.0,2161.886853936201
380,821899.0,453866.0,2283.9348404790603
381,821899.0,485100.0,2118.7798354142546
382,821899.0,564042.0,2196.3449248253355
383,821899.0,620523.0,2392.7727251799865
384,821899.0,657479.0,2012.8842112006516
385,821899.0,715029.0,2091.826643636011
386,821899.0,717276.0,2230.693081808545
387,821899.0,722114.0,2026.5061352376456
388,821899.0,738295.0,2223.3477354468682
389,821899.0,747857.0,2178.423633625086
390,821899.0,772649.0,2206.941646183131
391,821899.0,839469.0,2357.3390678584824
392,821899.0,869156.0,2092.4029167666695
393,821899.0,881294.0,2199.384910175906
394,821899.0,904330.0,2196.4760099677737
395,821899.0,907466.0,2065.14327919822
396,839469.0,6773.0,337.34663601019764
397,839469.0,151125.0,556.8743116317243
398,839469.0,198441.0,1298.4881538559603
399,839469.0,282354.0,1636.7473093180574
400,839469.0,326349.0,1431.5466699309584
401,839469.0,394249.0,1363.3778957198324
402,839469.0,453866.0,1677.9154773183093
403,839469.0,485100.0,1361.9825091072096
404,839469.0,564042.0,1304.981249512545
405,839469.0,620523.0,1314.4357095969358
406,839469.0,657479.0,1311.822192502698
407,839469.0,715029.0,1472.9477853558615
408,839469.0,717276.0,949.9374296484452
409,839469.0,722114.0,1316.6166872960102
410,839469.0,738295.0,1339.2963012382004
411,839469.0,747857.0,1300.6194920210944
412,839469.0,772649.0,270.4226401611946
413,839469.0,821899.0,1182.6602727477398
414,839469.0,869156.0,1341.1010610110209
415,839469.0,881294.0,576.9057860120078
416,839469.0,904330.0,1091.348360571391
417,839469.0,907466.0,1504.9744629169927
418,869156.0,6773.0,1449.8390413321988
419,869156.0,151125.0,1589.5255035122782
420,869156.0,198441.0,1048.8908178575748
421,869156.0,282354.0,1005.0991090369823
422,869156.0,326349.0,830.1183252338818
423,869156.0,394249.0,327.2738442803251
424,869156.0,453866.0,1228.7307251145655
425,869156.0,485100.0,781.105877119439
426,869156.0,564042.0,258.4639999784252
427,869156.0,620523.0,954.0278570323613
428,869156.0,657479.0,366.56673406816833
429,869156.0,715029.0,723.7952886638594
430,869156.0,717276.0,1394.5910358588058
431,869156.0,722114.0,938.8889683880317
432,869156.0,738295.0,1171.2503693268486
433,869156.0,747857.0,692.1413020535623
434,869156.0,772649.0,1525.5448388251261
435,869156.0,821899.0,833.3532566246465
436,869156.0,839469.0,1551.8980911114907
437,869156.0,881294.0,1601.3447945446794
438,869156.0,904330.0,1593.148866992077
439,869156.0,907466.0,1535.450636242842
440,881294.0,6773.0,846.8506742368585
441,881294.0,151125.0,363.78172654873055
442,881294.0,198441.0,1525.485638735979
443,881294.0,282354.0,1594.9704933426758
444,881294.0,326349.0,1547.0829364213096
445,881294.0,394249.0,1557.317570242925
446,881294.0,453866.0,1670.1317548946809
447,881294.0,485100.0,1544.2569132060953
448,881294.0,564042.0,1629.4530406913755
449,881294.0,620523.0,1539.448345579385
450,881294.0,657479.0,1584.0865606933464
451,881294.0,715029.0,1550.666988802877
452,881294.0,717276.0,628.4584290273654
453,881294.0,722114.0,1544.7434187041922
454,881294.0,738295.0,1538.224905649663
455,881294.0,747857.0,1572.9742878920001
456,881294.0,772649.0,682.2121468681067
457,881294.0,821899.0,1494.497995127247
458,881294.0,839469.0,1304.445205956978
459,881294.0,869156.0,1601.3447945446794
460,881294.0,904330.0,1002.4291727902786
461,881294.0,907466.0,1096.9101343482714
462,904330.0,6773.0,849.8284320887244
463,904330.0,151125.0,760.3274830983083
464,904330.0,198441.0,1361.5301751183729
465,904330.0,282354.0,1591.754673622929
466,904330.0,326349.0,1485.1732763054324
467,904330.0,394249.0,1456.0624868551802
468,904330.0,453866.0,1629.5468150604406
469,904330.0,485100.0,1364.776957122609
470,904330.0,564042.0,1288.6441895546961
471,904330.0,620523.0,1415.1928438733364
472,904330.0,657479.0,1398.2307515657255
473,904330.0,715029.0,1489.257384163737
474,904330.0,717276.0,1000.9517829376224
475,904330.0,722114.0,1370.3264572067578
476,904330.0,738295.0,1569.0075949689779
477,904330.0,747857.0,1388.3994251200145
478,904330.0,772649.0,811.0817198957945
479,904330.0,821899.0,1318.374388244111
480,904330.0,839469.0,1710.0014199560733
481,904330.0,869156.0,1431.2264823063545
482,904330.0,881294.0,635.5379350548905
483,904330.0,907466.0,1404.3304072598685
484,907466.0,6773.0,512.8610111055519
485,907466.0,151125.0,910.7449231913351
486,907466.0,198441.0,1346.6319495629918
487,907466.0,282354.0,1381.9492986051216
488,907466.0,326349.0,1446.2035024920476
489,907466.0,394249.0,1438.2421282948806
490,907466.0,453866.0,1317.96441784378
491,907466.0,485100.0,1353.569109435503
492,907466.0,564042.0,1308.5173250684047
493,907466.0,620523.0,1324.939562835649
494,907466.0,657479.0,1391.7816291806546
495,907466.0,715029.0,1448.3465669345246
496,907466.0,717276.0,640.7103885540018
497,907466.0,722114.0,1338.3730380910076
498,907466.0,738295.0,1364.7892090890844
499,907466.0,747857.0,1415.2027009750373
500,907466.0,772649.0,456.06569290293396
501,907466.0,821899.0,1261.9637665499395
502,907466.0,839469.0,1565.4777964172954
503,907466.0,869156.0,1366.1109608289687
504,907466.0,881294.0,947.3755264285394
505,907466.0,904330.0,1146.9632762741624
