,A,B,Distance
353,159565,547996,315.91542233210316
354,159565,578490,1034.4775034625088
355,159565,640139,386.941442759508
356,159565,641739,1115.6953366150883
357,159565,645876,529.8882656125757
358,159565,658659,505.0330355616209
359,159565,666126,623.6211833944102
360,159565,714724,5371.609903240534
361,159565,731431,588.6459420887365
362,159565,737894,407.672774690861
363,159565,766298,1057.2851206071946
364,159565,799150,559.1084508985257
365,159565,845797,620.669428258959
366,159565,880657,577.0308966063061
367,159565,884138,532.6327705050636
368,159565,910187,589.8258829631494
369,183182,5082,999.4681069133899
370,183182,33417,464.4843012548505
371,183182,43999,503.45422453018693
372,183182,53952,634.4393651011322
373,183182,92386,199.86175737171996
374,183182,102712,645.8332166921252
375,183182,122884,797.7097899699017
376,183182,142289,577.7803088035924
377,183182,159565,371.7190246876476
378,183182,207119,651.8677850671033
379,183182,209245,417.4534725495491
380,183182,209995,721.9565816347156
381,183182,240268,538.6536034699255
382,183182,251855,649.0790198383872
383,183182,319578,422.31424785675875
384,183182,409880,438.20048693363486
385,183182,450006,426.05840949150246
386,183182,465132,869.1172277533111
387,183182,475854,519.0564428189164
388,183182,500424,626.1915472733722
389,183182,502092,682.1578738083132
390,183182,509714,990.6319435342755
391,183182,517030,764.8492334842327
392,183182,531559,665.7471643735307
393,183182,543352,892.0494063739951
394,183182,547996,343.20961298396776
395,183182,578490,940.2173382080183
396,183182,640139,308.660843672132
397,183182,641739,904.8563353553101
398,183182,645876,373.98461813206916
399,183182,658659,310.28458832794814
400,183182,666126,503.18053752401676
401,183182,714724,5415.4048669774065
402,183182,731431,647.2657422825945
403,183182,737894,484.69928270749926
404,183182,766298,999.8304739448275
405,183182,799150,733.5249631726147
406,183182,845797,657.1244686554671
407,183182,880657,634.0468153581901
408,183182,884138,701.2145341282155
409,183182,910187,651.5926177652386
410,207119,5082,718.3643946019793
411,207119,33417,614.8795491754283
412,207119,43999,885.445350895541
413,207119,53952,251.6806122335614
414,207119,92386,544.0484398650102
415,207119,102712,271.1426802593356
416,207119,122884,452.4115503022728
417,207119,142289,292.4286949208426
418,207119,159565,592.9148372636568
419,207119,183182,651.8677850671033
420,207119,209245,584.4884363123975
421,207119,209995,632.9301757712162
422,207119,240268,935.1994335187588
423,207119,251855,212.3749771296292
424,207119,319578,593.6142139981223
425,207119,409880,537.9757777902479
426,207119,450006,906.8610568769934
427,207119,465132,542.5375686118513
428,207119,475854,1078.1482162496502
429,207119,500424,534.0886793401876
430,207119,502092,468.23363919212227
431,207119,509714,659.8328623173405
432,207119,517030,522.8203707795569
433,207119,531559,571.8882428773611
434,207119,543352,771.1496958389738
435,207119,547996,582.1667483995761
436,207119,578490,629.3912047199266
437,207119,640139,550.6087742218556
438,207119,641739,1266.3182859142464
439,207119,645876,612.9347314415046
440,207119,658659,571.7265339575906
441,207119,666126,754.5168271316238
442,207119,714724,5388.494746116464
443,207119,731431,287.63103112474994
444,207119,737894,518.2484269330016
445,207119,766298,768.8228715865193
446,207119,799150,507.656276811209
447,207119,845797,290.5869952553916
448,207119,880657,393.22694713860346
449,207119,884138,385.59902029999364
450,207119,910187,445.1951580159736
451,209245,5082,1095.1631562562586
452,209245,33417,448.2492639279951
453,209245,43999,377.5366393577954
454,209245,53952,649.0788855416403
455,209245,92386,397.78675965629105
456,209245,102712,636.3892831928533
457,209245,122884,938.4550621279224
458,209245,142289,644.598241122418
459,209245,159565,366.44218776354313
460,209245,183182,417.4534725495491
461,209245,207119,584.4884363123975
462,209245,209995,659.0472779474192
463,209245,240268,465.42084592344446
464,209245,251855,550.3799408066355
465,209245,319578,270.0808381841149
466,209245,409880,602.9645006305503
467,209245,450006,406.7567198412423
468,209245,465132,974.2380390260798
469,209245,475854,611.2489805826772
470,209245,500424,682.9407509404164
471,209245,502092,624.6356265215551
472,209245,509714,1092.7754539654645
473,209245,517030,688.8387111037631
474,209245,531559,870.0016167600313
475,209245,543352,1102.849366111449
476,209245,547996,336.16145169463135
477,209245,578490,985.947988058427
478,209245,640139,264.58837149294783
479,209245,641739,1185.1078327840085
480,209245,645876,545.9078594878184
481,209245,658659,302.8229284003839
482,209245,666126,616.4196337376385
483,209245,714724,5487.882613037638
484,209245,731431,760.7985033731222
485,209245,737894,636.647580560494
486,209245,766298,1099.6691602594763
487,209245,799150,671.0437694040319
488,209245,845797,743.6155326710606
489,209245,880657,820.4890959889506
490,209245,884138,652.1894358438187
491,209245,910187,845.4669200090235
492,209995,5082,936.1405867682197
493,209995,33417,748.4556524758341
494,209995,43999,959.8081499706702
495,209995,53952,638.7293507529421
496,209995,92386,679.7524851965305
497,209995,102712,626.3573175629172
498,209995,122884,712.241538663407
499,209995,142289,619.0605886445123
500,209995,159565,731.0880605829867
501,209995,183182,721.9565816347156
502,209995,207119,632.9301757712162
503,209995,209245,659.0472779474192
504,209995,240268,1027.4333075600318
505,209995,251855,624.6770897853518
506,209995,319578,662.4569453325826
507,209995,409880,630.8601104389592
508,209995,450006,1000.4955296260376
509,209995,465132,785.095922294196
510,209995,475854,1095.1781077219207
511,209995,500424,634.9306301686449
512,209995,502092,462.30909375579387
513,209995,509714,579.1490233868841
514,209995,517030,437.7379796274643
515,209995,531559,619.8614585137859
516,209995,543352,867.1163727853078
517,209995,547996,748.5686070032053
518,209995,578490,814.6558997952777
519,209995,640139,662.9942447924218
520,209995,641739,1278.2917970951717
521,209995,645876,829.7954510305534
522,209995,658659,682.4321249371151
523,209995,666126,915.6623806117759
524,209995,714724,5422.429486406003
525,209995,731431,665.1423749957333
526,209995,737894,674.2817249013099
527,209995,766298,904.9309038865423
528,209995,799150,495.6993912005857
529,209995,845797,628.3169988278091
530,209995,880657,689.4091134722457
531,209995,884138,406.36752307304386
532,209995,910187,688.2217505329586
533,240268,5082,1184.6461803620252
534,240268,33417,618.1572524310652
535,240268,43999,379.99080915336265
536,240268,53952,952.0965093962507
537,240268,92386,564.7593111250073
538,240268,102712,966.4350709977182
539,240268,122884,1014.8649157158517
540,240268,142289,938.8658574520556
541,240268,159565,470.2830079969612
542,240268,183182,538.6536034699255
543,240268,207119,935.1994335187588
544,240268,209245,465.42084592344446
545,240268,209995,1027.4333075600318
546,240268,251855,916.5473659620615
547,240268,319578,442.1346254648704
548,240268,409880,609.6327299552346
549,240268,450006,405.92465931909976
550,240268,465132,1176.338950408327
551,240268,475854,384.30426370235375
552,240268,500424,790.8025441861944
553,240268,502092,959.9112860396048
554,240268,509714,1180.2868569831735
555,240268,517030,927.4680879203465
556,240268,531559,939.327274949588
557,240268,543352,1314.5949527776222
558,240268,547996,470.39118586683736
559,240268,578490,1124.3549176817503
560,240268,640139,429.12952993235234
561,240268,641739,1223.4303946454681
562,240268,645876,483.85231427936327
563,240268,658659,374.7539930704514
564,240268,666126,752.7094724684644
565,240268,714724,5218.582037257661
566,240268,731431,949.1450138113822
567,240268,737894,684.766235504033
568,240268,766298,1274.841384931991
569,240268,799150,908.0227619854594
570,240268,845797,976.7183037394011
571,240268,880657,940.7739679605685
572,240268,884138,904.262157054597
573,240268,910187,953.9747010197746
574,251855,5082,720.9035691380508
575,251855,33417,605.262460875625
576,251855,43999,862.70735832655
577,251855,53952,204.55680724512038
578,251855,92386,534.5257113113892
579,251855,102712,148.92889206627598
580,251855,122884,459.9434673892315
581,251855,142289,428.68054027988535
582,251855,159565,584.5149482418133
583,251855,183182,649.0790198383872
584,251855,207119,212.3749771296292
585,251855,209245,550.3799408066355
586,251855,209995,624.6770897853518
587,251855,240268,916.5473659620615
588,251855,319578,590.2813271017113
589,251855,409880,534.3811441922666
590,251855,450006,905.8525177392945
591,251855,465132,574.718755910681
592,251855,475854,1049.6489676963802
593,251855,500424,530.4415023346943
594,251855,502092,464.87590088100995
595,251855,509714,652.9782829031492
596,251855,517030,530.8576296712715
597,251855,531559,602.9198659044897
598,251855,543352,765.1994195815219
599,251855,547996,582.7996700115531
600,251855,578490,570.1761194126441
601,251855,640139,534.6116918195565
602,251855,641739,1285.9986776517087
603,251855,645876,612.4645476016119
604,251855,658659,555.4857845937203
605,251855,666126,753.7266505897405
606,251855,714724,5414.373557842448
607,251855,731431,280.2522648187794
608,251855,737894,515.4061192877108
609,251855,766298,770.218660186972
610,251855,799150,496.1005502315282
611,251855,845797,308.9032610006509
612,251855,880657,365.70307958245775
613,251855,884138,393.5859952323723
614,251855,910187,452.93762653463443
615,319578,5082,1137.1872630554715
616,319578,33417,441.86630278890823
617,319578,43999,399.36239381589206
618,319578,53952,646.7587437907911
619,319578,92386,389.0266791252523
620,319578,102712,635.325189101853
621,319578,122884,957.2183527917964
622,319578,142289,761.7916171228707
623,319578,159565,346.5726439251176
624,319578,183182,422.31424785675875
625,319578,207119,593.6142139981223
626,319578,209245,270.0808381841149
627,319578,209995,662.4569453325826
628,319578,240268,442.1346254648704
629,319578,251855,590.2813271017113
630,319578,409880,591.6072751503546
631,319578,450006,379.37820746319136
632,319578,465132,1094.1225883983834
633,319578,475854,564.7652616905359
634,319578,500424,595.4113079636321
635,319578,502092,622.3557774432632
636,319578,509714,1127.7110210573962
637,319578,517030,700.2219188348431
638,319578,531559,807.0242104795149
639,319578,543352,1068.5362145432014
640,319578,547996,361.924181487607
641,319578,578490,1126.3584231722944
642,319578,640139,271.665926306392
643,319578,641739,957.9069974476593
644,319578,645876,530.162943000112
645,319578,658659,295.0995818575575
646,319578,666126,598.4600126308209
647,319578,714724,5389.257927472764
648,319578,731431,792.6105862975036
649,319578,737894,569.6276495701532
650,319578,766298,1135.6582974901967
651,319578,799150,675.0154860757075
652,319578,845797,746.2665424166526
653,319578,880657,777.7002629562949
654,319578,884138,648.849978533168
655,319578,910187,788.9010154057875
656,409880,5082,1063.874635750097
657,409880,33417,323.0070406165455
658,409880,43999,593.9362084450676
659,409880,53952,521.2133311826368
660,409880,92386,358.037973511128
661,409880,102712,531.3098772763587
662,409880,122884,847.6741923204419
663,409880,142289,696.3156943617664
664,409880,159565,318.3700069427346
665,409880,183182,438.20048693363486
666,409880,207119,537.9757777902479
667,409880,209245,602.9645006305503
668,409880,209995,630.8601104389592
669,409880,240268,609.6327299552346
670,409880,251855,534.3811441922666
671,409880,319578,591.6072751503546
672,409880,450006,661.5652810519234
673,409880,465132,1019.6711008010271
674,409880,475854,623.4705572931764
675,409880,500424,504.85802190379343
676,409880,502092,567.4746721962355
677,409880,509714,652.2548936407172
678,409880,517030,661.1938057733037
679,409880,531559,557.5927499019388
680,409880,543352,951.4792517063619
681,409880,547996,376.4733976178983
682,409880,578490,954.2801752227915
683,409880,640139,424.85876777410033
684,409880,641739,1243.1947994859302
685,409880,645876,566.8507297121438
686,409880,658659,526.6541577025552
687,409880,666126,426.60496256171695
688,409880,714724,5310.751178371735
689,409880,731431,529.7097225795295
690,409880,737894,301.48363458948955
691,409880,766298,881.574467070866
692,409880,799150,644.6548530856645
693,409880,845797,542.7518228419942
694,409880,880657,530.8659863446602
695,409880,884138,626.2128482769274
696,409880,910187,543.7080641163329
697,450006,5082,1214.1188188265476
698,450006,33417,428.4105620412586
699,450006,43999,382.8294759211204
700,450006,53952,888.6411640365558
701,450006,92386,446.7944716027321
702,450006,102712,902.3433371494637
703,450006,122884,1057.5537962755157
704,450006,142289,857.672518836338
705,450006,159565,452.2637925207282
706,450006,183182,426.05840949150246
707,450006,207119,906.8610568769934
708,450006,209245,406.7567198412423
709,450006,209995,1000.4955296260376
710,450006,240268,405.92465931909976
711,450006,251855,905.8525177392945
712,450006,319578,379.37820746319136
713,450006,409880,661.5652810519234
714,450006,465132,1134.1106355457273
715,450006,475854,503.40267880174844
716,450006,500424,838.1309151947141
717,450006,502092,942.7228425782903
718,450006,509714,1211.4376624683796
719,450006,517030,909.7021112531496
720,450006,531559,917.0668142804176
721,450006,543352,1086.927446466659
722,450006,547996,435.64185855775
723,450006,578490,1152.3442539741354
724,450006,640139,520.4839170159144
725,450006,641739,1137.1710540061401
726,450006,645876,396.3289878414149
727,450006,658659,427.83982083748185
728,450006,666126,583.6884972192528
729,450006,714724,5493.138166528112
730,450006,731431,887.6461012088289
731,450006,737894,623.8022067683917
732,450006,766298,1218.4552213781271
733,450006,799150,891.8138152471008
734,450006,845797,912.9589051895963
735,450006,880657,890.2115820425403
736,450006,884138,873.3733788794892
737,450006,910187,901.6309550677705
738,465132,5082,427.1935876426734
739,465132,33417,923.6154216485027
740,465132,43999,1237.9484676224688
741,465132,53952,560.5108804468458
742,465132,92386,939.5220689568728
743,465132,102712,561.2274815853915
744,465132,122884,368.1760326798744
745,465132,142289,544.397877074468
746,465132,159565,972.0065887857221
747,465132,183182,869.1172277533111
748,465132,207119,542.5375686118513
749,465132,209245,974.2380390260798
750,465132,209995,785.095922294196
751,465132,240268,1176.338950408327
752,465132,251855,574.718755910681
753,465132,319578,1094.1225883983834
754,465132,409880,1019.6711008010271
755,465132,450006,1134.1106355457273
756,465132,475854,1279.8994967615877
757,465132,500424,823.1261218532524
758,465132,502092,643.0876885867482
759,465132,509714,623.403477968967
760,465132,517030,657.3875704198819
761,465132,531559,577.7636135996057
762,465132,543352,388.71181934178804
763,465132,547996,1072.720441482734
764,465132,578490,260.9072972435514
765,465132,640139,926.2370265284173
766,465132,641739,1090.816667017845
767,465132,645876,974.06184142087
768,465132,658659,960.2237046486972
769,465132,666126,982.1269226115483
770,465132,714724,5441.361098096785
771,465132,731431,560.1409327064583
772,465132,737894,994.2468142308855
773,465132,766298,395.91356371832944
774,465132,799150,607.3530745683626
775,465132,845797,792.255018956562
776,465132,880657,866.7631940515397
777,465132,884138,726.5709711841862
778,465132,910187,554.0520159797882
779,475854,5082,1187.6442034792829
780,475854,33417,591.7212085115976
781,475854,43999,473.18146040369146
782,475854,53952,1128.7937008803508
783,475854,92386,638.2400966119337
784,475854,102712,1069.2784590683084
785,475854,122884,1021.9281224048955
786,475854,142289,1034.6063524264189
787,475854,159565,616.5328744122505
788,475854,183182,519.0564428189164
789,475854,207119,1078.1482162496502
790,475854,209245,611.2489805826772
791,475854,209995,1095.1781077219207
792,475854,240268,384.30426370235375
793,475854,251855,1049.6489676963802
794,475854,319578,564.7652616905359
795,475854,409880,623.4705572931764
796,475854,450006,503.40267880174844
797,475854,465132,1279.8994967615877
798,475854,500424,628.2924556356841
799,475854,502092,1089.4326388330544
800,475854,509714,1202.2245632523045
801,475854,517030,1157.4976544632505
802,475854,531559,1097.0154768774426
803,475854,543352,1141.0776467388196
804,475854,547996,622.8502451389113
805,475854,578490,1220.4940341277393
806,475854,640139,650.7180517822248
807,475854,641739,1363.2500539528226
808,475854,645876,558.756989152481
809,475854,658659,621.9053157035523
810,475854,666126,679.9007453583463
811,475854,714724,5114.897621863317
812,475854,731431,1060.6985919198514
813,475854,737894,697.5202029626886
814,475854,766298,1250.223561198184
815,475854,799150,1085.355421771025
816,475854,845797,1088.822661059893
817,475854,880657,1051.8376782194287
818,475854,884138,1017.3602032141771
819,475854,910187,1141.3034267523783
820,500424,5082,873.2465018295119
821,500424,33417,535.5787153162142
822,500424,43999,703.5211828009901
823,500424,53952,518.1337815384767
824,500424,92386,617.5898241511425
825,500424,102712,527.3830150206753
826,500424,122884,502.26416835472753
827,500424,142289,559.0440169556252
828,500424,159565,467.04617444421575
829,500424,183182,626.1915472733722
830,500424,207119,534.0886793401876
831,500424,209245,682.9407509404164
832,500424,209995,634.9306301686449
833,500424,240268,790.8025441861944
834,500424,251855,530.4415023346943
835,500424,319578,595.4113079636321
836,500424,409880,504.85802190379343
837,500424,450006,838.1309151947141
838,500424,465132,823.1261218532524
839,500424,475854,628.2924556356841
840,500424,502092,614.4247396173326
841,500424,509714,747.8976433594725
842,500424,517030,656.5271327970446
843,500424,531559,586.4817520012089
844,500424,543352,844.4010843067109
845,500424,547996,548.1890432850184
846,500424,578490,695.3090097247434
847,500424,640139,442.08269646981967
848,500424,641739,1361.6013090800504
849,500424,645876,570.7588636797104
850,500424,658659,507.8278446304843
851,500424,666126,839.6831580690431
852,500424,714724,5277.838362551402
853,500424,731431,525.37056140371
854,500424,737894,525.6850716606397
855,500424,766298,808.9164007799615
856,500424,799150,660.5359206219664
857,500424,845797,538.8310862268315
858,500424,880657,527.0137903841194
859,500424,884138,622.6397241389597
860,500424,910187,540.7746951672925
861,502092,5082,741.4586575009901
862,502092,33417,631.6494886402631
863,502092,43999,914.2849506229611
864,502092,53952,308.0901766493496
865,502092,92386,561.1721446878564
866,502092,102712,465.7935832963765
867,502092,122884,494.4050615167689
868,502092,142289,633.5531720206421
869,502092,159565,608.580610828037
870,502092,183182,682.1578738083132
