,origin,destination,count
31120,60750251003.,60750610003.,6
33043,60750264022.,60750117003.,6
24642,60750180004.,60750123023.,6
10982,60750126012.,60750101011.,6
6272,60750119011.,60750615071.,6
752,60750102021.,60750129023.,6
22759,60750176043.,60750123013.,6
42282,60750615071.,60750151002.,6
2627,60750107022.,60750117004.,6
17332,60750158012.,60750158022.,6
4557,60750112002.,60750123024.,6
2140,60750106002.,60750615012.,6
22106,60750176023.,60750151001.,6
10981,60750126011.,60750615071.,6
30206,60750228022.,60750229032.,6
6297,60750119012.,60750119021.,6
1701,60750105002.,60750106001.,6
13898,60750133003.,60750117003.,6
5929,60750117004.,60750151002.,6
41085,60750615013.,60750125031.,6
43100,60759809001.,60750257021.,6
24706,60750180004.,60750176022.,6
11043,60750126012.,60750177001.,6
26059,60750203003.,60750203001.,6
5854,60750117004.,60750119011.,6
3767,60750111011.,60750110023.,6
2180,60750106003.,60750109022.,6
4544,60750112002.,60750120012.,6
42131,60750615063.,60750105002.,6
1710,60750105002.,60750108003.,6
38591,60750607013.,60750615031.,6
11476,60750127003.,60750611012.,6
40789,60750615012.,60750124051.,6
33189,60750264022.,60759809001.,6
1705,60750105002.,60750107012.,6
42040,60750615061.,60750153002.,6
1721,60750105002.,60750111012.,6
32351,60750258002.,60750257012.,6
8619,60750123013.,60750607033.,6
12476,60750130011.,60750130022.,6
9253,60750123024.,60750615071.,6
26057,60750203003.,60750202021.,6
38589,60750607013.,60750615021.,6
41827,60750615033.,60750607032.,6
24150,60750179031.,60750615082.,6
42121,60750615062.,60750615011.,6
22519,60750176033.,60750177002.,6
12680,60750130021.,60750105001.,6
11702,60750128021.,60750109022.,6
20477,60750167004.,60750166011.,6
40069,60750611012.,60750615041.,6
11471,60750127003.,60750601002.,6
40508,60750615011.,60750123021.,6
13116,60750131013.,60750117004.,6
5922,60750117004.,60750133005.,5
965,60750103001.,60750117001.,5
36851,60750427003.,60750304004.,5
6684,60750119023.,60750117003.,5
3322,60750110011.,60750101011.,5
14775,60750135003.,60750155004.,5
30184,60750228022.,60750209004.,5
41350,60750615022.,60750125031.,5
3428,60750110012.,60750110021.,5
6752,60750120011.,60750121001.,5
41011,60750615012.,60759809001.,5
42651,60759802001.,60750427002.,5
13326,60750131021.,60750134012.,5
11550,60750128012.,60750128021.,5
21782,60750171023.,60750615012.,5
12398,60750129023.,60750258002.,5
40974,60750615012.,60750601002.,5
165,60750101011.,60750165004.,5
26251,60750204022.,60759809001.,5
10548,60750125032.,60750120011.,5
41351,60750615022.,60750125032.,5
3326,60750110011.,60750105002.,5
5793,60750117003.,60750615032.,5
13330,60750131021.,60750135003.,5
12578,60750130012.,60750121001.,5
30161,60750228022.,60750180004.,5
12059,60750129012.,60750117001.,5
25801,60750203001.,60750105002.,5
5816,60750117004.,60750104022.,5
39718,60750610003.,60750601002.,5
13165,60750131013.,60750615011.,5
41018,60750615013.,60750103001.,5
13391,60750131021.,60750611012.,5
13390,60750131021.,60750610003.,5
6668,60750119022.,60750615012.,5
10379,60750125031.,60750119021.,5
3910,60750111011.,60750607032.,5
3310,60750109022.,60750610003.,5
10448,60750125031.,60750176032.,5
6749,60750120011.,60750120012.,5
5834,60750117004.,60750110011.,5
12952,60750130022.,60750615012.,5
13195,60750131014.,60750117004.,5
1053,60750103001.,60750615012.,5
29619,60750227022.,60750117002.,5
3317,60750109022.,60750615031.,5
5826,60750117004.,60750107022.,5
10570,60750125032.,60750124053.,5
5828,60750117004.,60750108002.,5
3435,60750110012.,60750112002.,5
13164,60750131013.,60750611012.,5
10398,60750125031.,60750124051.,5
12966,60750131011.,60750117002.,5
3979,60750111013.,60750105002.,5
12568,60750130012.,60750117001.,5
5913,60750117004.,60750131014.,5
25723,60750202022.,60750610003.,5
14773,60750135003.,60750155002.,5
29890,60750228011.,60750228012.,5
29891,60750228011.,60750228013.,5
11500,60750128011.,60750128021.,5
3994,60750111013.,60750117001.,5
40984,60750615012.,60750610002.,5
13283,60750131021.,60750111021.,5
177,60750101011.,60750176031.,5
36813,60750427002.,60750477011.,5
1032,60750103001.,60750180003.,5
11981,60750129011.,60750130021.,5
13284,60750131021.,60750112002.,5
166,60750101011.,60750166012.,5
13286,60750131021.,60750117001.,5
11526,60750128012.,60750101011.,5
21104,60750169001.,60750165001.,5
31338,60750253003.,60750253004.,5
34859,60750313022.,60750303023.,5
566,60750102011.,60750130011.,5
39747,60750610003.,60750615033.,5
192,60750101011.,60750201011.,5
36203,60750401002.,60750401003.,5
34867,60750313022.,60750308001.,5
21109,60750169001.,60750167003.,5
40500,60750615011.,60750121003.,5
29881,60750228011.,60750209004.,5
5880,60750117004.,60750124031.,5
40891,60750615012.,60750178041.,5
6729,60750120011.,60750109022.,5
40501,60750615011.,60750122021.,5
11977,60750129011.,60750129022.,5
27082,60750207021.,60750206012.,5
564,60750102011.,60750129012.,5
23199,60750177002.,60750615012.,5
14755,60750135003.,60750133003.,5
34863,60750313022.,60750304005.,5
4170,60750111021.,60750135002.,5
42665,60759802001.,60750478013.,5
19860,60750166012.,60750105002.,5
22489,60750176033.,60750124052.,5
29893,60750228011.,60750228022.,5
12571,60750130012.,60750117004.,5
3935,60750111012.,60750106002.,5
14737,60750135003.,60750128021.,5
40888,60750615012.,60750178012.,5
5859,60750117004.,60750119023.,5
21731,60750171023.,60750166012.,5
13314,60750131021.,60750130021.,5
5837,60750117004.,60750110022.,5
10478,60750125031.,60750264022.,5
10532,60750125032.,60750111021.,5
29880,60750228011.,60750209001.,5
31418,60750253004.,60750208012.,5
11366,60750127002.,60750117002.,5
4153,60750111021.,60750130012.,5
40503,60750615011.,60750122032.,5
5858,60750117004.,60750119022.,5
13103,60750131013.,60750105002.,5
40403,60750614022.,60750206012.,5
14692,60750135003.,60750105001.,5
42667,60759802001.,60750478023.,5
6795,60750120011.,60750154021.,5
13089,60750131012.,60750610003.,5
30178,60750228022.,60750208012.,5
29596,60750227021.,60750607032.,5
41296,60750615021.,60750615013.,5
167,60750101011.,60750166021.,5
11491,60750128011.,60750117002.,5
12425,60750130011.,60750105001.,5
3942,60750111012.,60750117004.,5
23193,60750177002.,60750610003.,5
4173,60750111021.,60750151002.,5
10509,60750125032.,60750103001.,5
40612,60750615011.,60750177002.,5
4101,60750111021.,60750111022.,5
14613,60750135002.,60750134012.,5
6451,60750119021.,60750120011.,5
42810,60759803001.,60750451001.,5
12530,60750130011.,60750601002.,5
26643,60750206011.,60750615012.,5
14285,60750134012.,60750162001.,5
14275,60750134012.,60750153001.,5
13795,60750132004.,60750615013.,5
42740,60759803001.,60750166011.,5
13828,60750133002.,60750117002.,5
20094,60750166021.,60750157022.,5
30091,60750228021.,60750228022.,5
732,60750102021.,60750123023.,5
21020,60750168022.,60759809001.,5
6449,60750119021.,60750119022.,5
13393,60750131021.,60750615012.,5
13845,60750133002.,60750133003.,5
30105,60750228022.,60750117001.,5
5684,60750117003.,60750179031.,5
14231,60750134012.,60750105001.,5
40465,60750615011.,60750108001.,5
26042,60750203003.,60750176023.,5
37259,60750452021.,60750451003.,5
4115,60750111021.,60750120011.,5
14185,60750134011.,60750117003.,5
26840,60750206021.,60750258002.,5
6193,60750119011.,60750101021.,5
20446,60750167004.,60750117002.,5
40049,60750611012.,60750607021.,5
21888,60750176022.,60750121001.,5
834,60750102021.,60750615071.,5
40050,60750611012.,60750607031.,5
29917,60750228011.,60750607021.,5
12346,60750129023.,60750130011.,5
6105,60750118001.,60750111011.,5
36570,60750426011.,60750427002.,5
14357,60750134021.,60750133003.,5
6490,60750119021.,60750133003.,5
29456,60750226001.,60750258002.,5
6114,60750118001.,60750113002.,5
11091,60750126021.,60750117004.,5
13713,60750132003.,60750607033.,5
3592,60750110021.,60750607031.,5
843,60750102022.,60750103001.,5
3804,60750111011.,60750125033.,5
702,60750102021.,60750109011.,5
10786,60750125041.,60750117003.,5
838,60750102022.,60750101021.,5
11064,60750126012.,60750615011.,5
714,60750102021.,60750117001.,5
6478,60750119021.,60750128021.,5
40065,60750611012.,60750615022.,5
6471,60750119021.,60750125031.,5
26065,60750203003.,60750205001.,5
22936,60750177001.,60750203003.,5
39882,60750611012.,60750113002.,5
4970,60750117001.,60750111022.,5
4113,60750111021.,60750119021.,5
20889,60750168021.,60750205002.,5
41091,60750615013.,60750126022.,5
3669,60750110023.,60750109021.,5
10917,60750126011.,60750129023.,5
39909,60750611012.,60750123024.,5
10918,60750126011.,60750130011.,5
27318,60750208012.,60750180004.,5
4988,60750117001.,60750120021.,5
27286,60750208012.,60750124053.,5
40562,60750615011.,60750153002.,5
39916,60750611012.,60750125032.,5
42781,60759803001.,60750302011.,5
10973,60750126011.,60750611012.,5
39919,60750611012.,60750126011.,5
31188,60750252002.,60750176022.,5
39925,60750611012.,60750128021.,5
39927,60750611012.,60750129012.,5
39928,60750611012.,60750129021.,5
39930,60750611012.,60750129023.,5
20245,60750167001.,60750166021.,5
10972,60750126011.,60750610003.,5
13992,60750133003.,60750452021.,5
31145,60750252001.,60750209002.,5
13952,60750133003.,60750162002.,5
13947,60750133003.,60750157021.,5
26019,60750203003.,60750162002.,5
6335,60750119012.,60750615011.,5
29674,60750227041.,60750117002.,5
10909,60750126011.,60750127003.,5
22856,60750177001.,60750123013.,5
21879,60750176022.,60750112002.,5
6402,60750119021.,60750101012.,5
20109,60750166021.,60750165004.,5
13897,60750133003.,60750117002.,5
40024,60750611012.,60750264022.,5
14132,60750133005.,60750401003.,5
5687,60750117003.,60750180003.,5
41094,60750615013.,60750128021.,5
5006,60750117001.,60750124053.,5
31035,60750251001.,60750120011.,5
31049,60750251001.,60750208013.,5
22739,60750176043.,60750101011.,5
29924,60750228011.,60750615012.,5
5005,60750117001.,60750124051.,5
31057,60750251001.,60750228022.,5
39899,60750611012.,60750121002.,5
3740,60750111011.,60750101011.,5
10890,60750126011.,60750117002.,5
12891,60750130022.,60750152022.,5
3657,60750110023.,60750102021.,5
20318,60750167001.,60750615071.,5
6263,60750119011.,60750610003.,5
40568,60750615011.,60750155004.,5
4091,60750111021.,60750109021.,5
40567,60750615011.,60750155002.,5
10905,60750126011.,60750126012.,5
31100,60750251003.,60750209001.,5
6091,60750118001.,60750105002.,5
13665,60750132003.,60750132001.,5
20053,60750166021.,60750124051.,5
21547,60750171013.,60750117003.,5
20778,60750168013.,60750177001.,5
34943,60750313022.,60759803001.,5
12566,60750130012.,60750112002.,5
4933,60750113002.,60750615071.,5
40477,60750615011.,60750111013.,5
30154,60750228022.,60750177002.,5
42864,60759809001.,60750105002.,5
5978,60750117004.,60750176042.,5
23048,60750177002.,60750124051.,5
12565,60750130012.,60750111022.,5
10628,60750125032.,60750178011.,5
10630,60750125032.,60750180002.,5
14547,60750135001.,60750615071.,5
6578,60750119021.,60750607031.,5
21691,60750171023.,60750117003.,5
41041,60750615013.,60750110012.,5
11250,60750126022.,60750610003.,5
22351,60750176031.,60750176032.,5
23033,60750177002.,60750117004.,5
21690,60750171023.,60750117002.,5
6559,60750119021.,60750264022.,5
41243,60750615021.,60750105001.,5
34982,60750313023.,60750304004.,5
10656,60750125032.,60750264022.,5
3505,60750110012.,60750615011.,5
4140,60750111021.,60750125031.,5
30736,60750229033.,60750203002.,5
5659,60750117003.,60750169002.,5
163,60750101011.,60750165002.,5
14611,60750135002.,60750133005.,5
3450,60750110012.,60750124051.,5
19924,60750166012.,60750165002.,5
21806,60750176021.,60750123013.,5
12204,60750129021.,60750611012.,5
11590,60750128012.,60750615011.,5
19927,60750166012.,60750166011.,5
14608,60750135002.,60750132004.,5
40540,60750615011.,60750131021.,5
6631,60750119022.,60750123023.,5
945,60750103001.,60750107011.,5
14607,60750135002.,60750132003.,5
19940,60750166012.,60750176023.,5
11295,60750127001.,60750127002.,5
14605,60750135002.,60750132001.,5
39792,60750611011.,60750123023.,5
612,60750102011.,60750611012.,5
6615,60750119022.,60750112002.,5
30502,60750229013.,60759809001.,5
5941,60750117004.,60750155004.,5
5645,60750117003.,60750164003.,5
41031,60750615013.,60750107012.,5
35712,60750332011.,60750604002.,5
10598,60750125032.,60750153002.,5
10602,60750125032.,60750155002.,5
5991,60750117004.,60750201011.,5
37372,60750476001.,60750452021.,5
20850,60750168021.,60750163003.,5
13585,60750132002.,60750128012.,5
37046,60750451003.,60750177002.,5
12544,60750130012.,60750101011.,5
13600,60750132002.,60750134021.,5
4957,60750117001.,60750108003.,5
11894,60750128022.,60750130021.,5
4064,60750111013.,60750615012.,5
883,60750102022.,60750129012.,5
14478,60750135001.,60750132003.,5
880,60750102022.,60750128021.,5
40447,60750615011.,60750102022.,5
5671,60750117003.,60750176042.,5
39851,60750611012.,60750104023.,5
29466,60750226001.,60750607033.,5
13602,60750132002.,60750135002.,5
21906,60750176022.,60750124053.,5
4810,60750112004.,60750615011.,5
669,60750102012.,60750258002.,5
41069,60750615013.,60750122021.,5
37076,60750451003.,60750607033.,5
21904,60750176022.,60750124051.,5
35021,60750313023.,60750332042.,5
35022,60750313023.,60750332043.,5
6079,60750117004.,60759803001.,5
41208,60750615013.,60750607021.,5
39860,60750611012.,60750107021.,5
10691,60750125032.,60759803001.,5
43080,60759809001.,60750252003.,5
13485,60750131022.,60750611012.,5
29471,60750226001.,60750614021.,5
13487,60750131022.,60750615012.,5
3511,60750110021.,60750101011.,5
41238,60750615013.,60759809001.,5
11209,60750126022.,60750130021.,5
10672,60750125032.,60750607032.,5
6046,60750117004.,60750601002.,5
20029,60750166021.,60750105002.,5
4131,60750111021.,60750123023.,5
41048,60750615013.,60750111022.,5
10674,60750125032.,60750610001.,5
6048,60750117004.,60750607011.,5
39838,60750611012.,60750101012.,5
6049,60750117004.,60750607012.,5
3520,60750110021.,60750105002.,5
11202,60750126022.,60750129011.,5
41231,60750615013.,60750615051.,5
20038,60750166021.,60750117003.,5
11193,60750126022.,60750126011.,5
41228,60750615013.,60750615033.,5
39840,60750611012.,60750102011.,5
10680,60750125032.,60750615013.,5
41227,60750615013.,60750615032.,5
39842,60750611012.,60750102021.,5
10689,60750125032.,60750615071.,5
13570,60750132002.,60750117004.,5
32,60750101011.,60750110012.,5
24611,60750180004.,60750111011.,5
10375,60750125031.,60750117002.,5
16652,60750155004.,60750151001.,5
32334,60750258002.,60750251003.,5
42267,60750615071.,60750131022.,5
1681,60750105001.,60750615083.,5
40706,60750615011.,60750615061.,5
32338,60750258002.,60750253002.,5
41796,60750615033.,60750176023.,5
1694,60750105002.,60750104012.,5
24147,60750179031.,60750615063.,5
39011,60750607032.,60750176022.,5
30405,60750229011.,60750209001.,5
18431,60750162001.,60750123013.,5
24151,60750179031.,60750615083.,5
38980,60750607032.,60750151003.,5
1707,60750105002.,60750107022.,5
18409,60750162001.,60750105002.,5
18404,60750161022.,60759809001.,5
39005,60750607032.,60750168022.,5
16620,60750155004.,60750121001.,5
8036,60750122032.,60750615012.,5
2612,60750107022.,60750107012.,5
42281,60750615071.,60750151001.,5
18483,60750162001.,60750162003.,5
18482,60750162001.,60750162002.,5
16460,60750155002.,60750159003.,5
39031,60750607032.,60750201011.,5
42278,60750615071.,60750135001.,5
16461,60750155002.,60750159004.,5
18477,60750162001.,60750161011.,5
1670,60750105001.,60750615022.,5
28059,60750209004.,60750305003.,5
5211,60750117002.,60750124052.,5
32319,60750258002.,60750229031.,5
4367,60750111022.,60750151001.,5
7951,60750122032.,60750117001.,5
2595,60750107021.,60750615071.,5
24120,60750179031.,60750258002.,5
16671,60750155004.,60750159004.,5
38951,60750607032.,60750123023.,5
41867,60750615041.,60750123023.,5
4532,60750112002.,60750113002.,5
38904,60750607032.,60750102021.,5
38901,60750607032.,60750101012.,5
28481,60750211003.,60750615071.,5
352,60750101012.,60750123013.,5
2487,60750107021.,60750107022.,5
2485,60750107021.,60750107012.,5
9189,60750123024.,60750176023.,5
24910,60750201011.,60750202021.,5
12744,60750130021.,60750131022.,5
9129,60750123024.,60750123012.,5
1789,60750105002.,60750130022.,5
24904,60750201011.,60750201012.,5
41861,60750615041.,60750117003.,5
40780,60750615012.,60750123021.,5
24238,60750180001.,60750226002.,5
12109,60750129012.,60750615013.,5
41845,60750615033.,60750615071.,5
111,60750101011.,60750131013.,5
1717,60750105002.,60750110021.,5
42263,60750615071.,60750131012.,5
36150,60750401001.,60750402004.,5
1725,60750105002.,60750112001.,5
38273,60750604002.,60750332011.,5
38942,60750607032.,60750121001.,5
12752,60750130021.,60750135001.,5
38935,60750607032.,60750118001.,5
430,60750101021.,60750101012.,5
42983,60759809001.,60750201011.,5
42260,60750615071.,60750130012.,5
9236,60750123024.,60750607021.,5
427,60750101012.,60750615071.,5
2515,60750107021.,60750123013.,5
42261,60750615071.,60750130021.,5
2512,60750107021.,60750121001.,5
33584,60750301023.,60750301012.,5
22155,60750176023.,60750176033.,5
21218,60750169002.,60750166011.,5
18488,60750162001.,60750164001.,5
79,60750101011.,60750124051.,5
39125,60750607033.,60750117002.,5
1574,60750105001.,60750130012.,5
1575,60750105001.,60750130021.,5
40815,60750615012.,60750130022.,5
4339,60750111022.,60750123013.,5
22198,60750176023.,60750228022.,5
32245,60750258002.,60750201021.,5
23951,60750178043.,60750610003.,5
7796,60750122022.,60750151001.,5
32241,60750258002.,60750180003.,5
7798,60750122022.,60750151003.,5
32258,60750258002.,60750206012.,5
40698,60750615011.,60750615021.,5
39110,60750607032.,60750615061.,5
25036,60750201012.,60750180002.,5
38097,60750601002.,60750123013.,5
22060,60750176023.,60750121003.,5
1571,60750105001.,60750129022.,5
26745,60750206012.,60750202021.,5
30423,60750229011.,60750253004.,5
41680,60750615032.,60750117003.,5
27999,60750209004.,60750206012.,5
18656,60750162002.,60750610003.,5
39163,60750607033.,60750180004.,5
4580,60750112002.,60750130022.,5
9539,60750124051.,60750123023.,5
2764,60750108002.,60750117001.,5
4330,60750111022.,60750121002.,5
28666,60750213002.,60750124053.,5
32239,60750258002.,60750180001.,5
39160,60750607033.,60750180001.,5
23902,60750178043.,60750176023.,5
23903,60750178043.,60750176031.,5
7716,60750122021.,60750615071.,5
9528,60750124051.,60750122021.,5
32233,60750258002.,60750178032.,5
1558,60750105001.,60750126011.,5
23995,60750178044.,60750180002.,5
16382,60750155002.,60750117002.,5
32268,60750258002.,60750208013.,5
18521,60750162001.,60750258002.,5
28044,60750209004.,60750253004.,5
16432,60750155002.,60750135001.,5
5446,60750117002.,60750607021.,5
7874,60750122022.,60750615011.,5
7875,60750122022.,60750615012.,5
16435,60750155002.,60750151001.,5
42977,60759809001.,60750178043.,5
32296,60750258002.,60750218001.,5
24003,60750178044.,60750258002.,5
32300,60750258002.,60750226002.,5
21198,60750169002.,60750152022.,5
32302,60750258002.,60750227022.,5
32303,60750258002.,60750227041.,5
32304,60750258002.,60750227042.,5
32305,60750258002.,60750227043.,5
39052,60750607032.,60750226001.,5
32280,60750258002.,60750211003.,5
16426,60750155002.,60750133002.,5
40807,60750615012.,60750128021.,5
38125,60750601002.,60750130022.,5
16390,60750155002.,60750121001.,5
329,60750101012.,60750107021.,5
25028,60750201012.,60750176031.,5
28583,60750212002.,60750206011.,5
43048,60759809001.,60750227022.,5
38113,60750601002.,60750128011.,5
5449,60750117002.,60750607033.,5
41730,60750615032.,60750607032.,5
43047,60759809001.,60750227021.,5
40809,60750615012.,60750129011.,5
32274,60750258002.,60750209004.,5
12802,60750130021.,60750615011.,5
4563,60750112002.,60750125032.,5
38124,60750601002.,60750130021.,5
28032,60750209004.,60750228022.,5
9110,60750123024.,60750112002.,5
9108,60750123024.,60750111021.,5
39177,60750607033.,60750258002.,5
33271,60750301011.,60750171011.,5
8902,60750123023.,60750117001.,5
17572,60750158022.,60750158021.,5
17571,60750158022.,60750158012.,5
8576,60750123013.,60750257021.,5
11743,60750128021.,60750127003.,5
38616,60750607021.,60750117003.,5
24486,60750180003.,60750123013.,5
5295,60750117002.,60750162003.,5
42014,60750615061.,60750117004.,5
2017,60750106001.,60750106003.,5
21447,60750170003.,60750610003.,5
2022,60750106001.,60750117002.,5
42034,60750615061.,60750131021.,5
38593,60750607013.,60750615033.,5
2205,60750106003.,60750124051.,5
8618,60750123013.,60750607032.,5
43005,60759809001.,60750207011.,5
8540,60750123013.,60750178043.,5
24522,60750180003.,60750177001.,5
24448,60750180002.,60750610001.,5
1962,60750105002.,60759809001.,5
8528,60750123013.,60750176033.,5
11733,60750128021.,60750124053.,5
42170,60750615071.,60750103001.,5
5311,60750117002.,60750168021.,5
24447,60750180002.,60750607033.,5
24799,60750180004.,60750615011.,5
8919,60750123023.,60750122022.,5
33295,60750301011.,60750301014.,5
17637,60750158022.,60750615012.,5
11749,60750128021.,60750129011.,5
11738,60750128021.,60750126012.,5
4440,60750111022.,60750615071.,5
42160,60750615063.,60750615071.,5
38429,60750607011.,60750611012.,5
24460,60750180002.,60750615022.,5
8621,60750123013.,60750610002.,5
24714,60750180004.,60750177001.,5
9107,60750123024.,60750111011.,5
2094,60750106002.,60750130011.,5
33167,60750264022.,60750607013.,5
38503,60750607013.,60750105002.,5
17311,60750158012.,60750134021.,5
2152,60750106003.,60750101021.,5
42055,60750615061.,60750178011.,5
24643,60750180004.,60750123024.,5
24577,60750180003.,60750607033.,5
42084,60750615061.,60750615031.,5
38500,60750607013.,60750101011.,5
22116,60750176023.,60750155002.,5
8727,60750123021.,60750180004.,5
33052,60750264022.,60750123023.,5
8689,60750123021.,60750124053.,5
40734,60750615012.,60750106003.,5
33107,60750264022.,60750209001.,5
33087,60750264022.,60750178011.,5
5257,60750117002.,60750134021.,5
4478,60750112001.,60750229032.,5
8623,60750123013.,60750611011.,5
2044,60750106002.,60750101021.,5
43021,60759809001.,60750210003.,5
24710,60750180004.,60750176033.,5
24709,60750180004.,60750176032.,5
26539,60750206011.,60750117004.,5
24532,60750180003.,60750180002.,5
5242,60750117002.,60750131013.,5
94,60750101011.,60750127003.,5
38477,60750607012.,60750227043.,5
17298,60750158012.,60750128021.,5
8635,60750123013.,60750615033.,5
8638,60750123013.,60750615061.,5
17276,60750158012.,60750101011.,5
11745,60750128021.,60750128012.,5
38588,60750607013.,60750615013.,5
2063,60750106002.,60750109022.,5
33173,60750264022.,60750611012.,5
1961,60750105002.,60759803001.,5
41993,60750615051.,60750615061.,5
17657,60750159001.,60750122022.,5
42219,60750615071.,60750120021.,5
38361,60750607011.,60750123013.,5
17013,60750157012.,60750165003.,5
9041,60750123023.,60750257022.,5
9040,60750123023.,60750257021.,5
24296,60750180002.,60750112002.,5
1854,60750105002.,60750176022.,5
38744,60750607021.,60750615013.,5
1868,60750105002.,60750178041.,5
41904,60750615041.,60750615013.,5
1870,60750105002.,60750179031.,5
38723,60750607021.,60750257021.,5
30203,60750228022.,60750229021.,5
4516,60750112002.,60750109021.,5
17887,60750159004.,60750155002.,5
42211,60750615071.,60750118001.,5
42988,60759809001.,60750202011.,5
9066,60750123023.,60750607012.,5
41902,60750615041.,60750615011.,5
1960,60750105002.,60759802001.,5
18143,60750160002.,60750607032.,5
28454,60750211003.,60750211004.,5
38835,60750607031.,60750180004.,5
4527,60750112002.,60750111022.,5
12716,60750130021.,60750123023.,5
38829,60750607031.,60750178011.,5
5218,60750117002.,60750125033.,5
16975,60750157011.,60759803001.,5
40774,60750615012.,60750122032.,5
9068,60750123023.,60750607021.,5
1822,60750105002.,60750155002.,5
33406,60750301012.,60759803001.,5
40771,60750615012.,60750122021.,5
42237,60750615071.,60750124051.,5
41900,60750615041.,60750610003.,5
9070,60750123023.,60750607032.,5
9069,60750123023.,60750607031.,5
24323,60750180002.,60750125021.,5
8369,60750123013.,60750101012.,5
8374,60750123013.,60750103001.,5
11751,60750128021.,60750129021.,5
38424,60750607011.,60750607031.,5
1935,60750105002.,60750610001.,5
42174,60750615071.,60750104012.,5
11722,60750128021.,60750121001.,5
8457,60750123013.,60750129023.,5
8475,60750123013.,60750135002.,5
5327,60750117002.,60750176043.,5
42173,60750615071.,60750104011.,5
40759,60750615012.,60750118001.,5
8484,60750123013.,60750155002.,5
5323,60750117002.,60750176031.,5
17680,60750159001.,60750155001.,5
1958,60750105002.,60750615082.,5
42171,60750615071.,60750103002.,5
24429,60750180002.,60750264022.,5
99,60750101011.,60750128022.,5
43027,60759809001.,60750212001.,5
12734,60750130021.,60750129021.,5
24384,60750180002.,60750180003.,5
24379,60750180002.,60750178043.,5
8388,60750123013.,60750107022.,5
8405,60750123013.,60750113001.,5
4511,60750112002.,60750108001.,5
43029,60759809001.,60750212003.,5
364,60750101012.,60750129012.,5
24364,60750180002.,60750176022.,5
11755,60750128021.,60750130012.,5
8411,60750123013.,60750118001.,5
4509,60750112002.,60750107021.,5
8421,60750123013.,60750121003.,5
24812,60750201011.,60750101011.,5
17793,60750159003.,60750155001.,5
40711,60750615011.,60750615082.,5
11752,60750128021.,60750129022.,5
42182,60750615071.,60750106003.,5
7695,60750122021.,60750201012.,5
326,60750101012.,60750106003.,5
41675,60750615032.,60750105002.,5
23499,60750178013.,60750258002.,5
11853,60750128021.,60750615013.,5
39490,60750610003.,60750162002.,5
37821,60750479021.,60750117002.,5
19409,60750165001.,60750117004.,5
15590,60750152022.,60750610003.,5
3087,60750109021.,60750117001.,5
3084,60750109021.,60750112002.,5
3079,60750109021.,60750111011.,5
9925,60750124053.,60750131012.,5
15602,60750153001.,60750101011.,5
12330,60750129023.,60750126012.,5
23509,60750178013.,60750610003.,5
1261,60750104011.,60750615011.,5
9952,60750124053.,60750155002.,5
29850,60750228011.,60750177001.,5
7184,60750121001.,60750106003.,5
42504,60750615082.,60750176023.,5
19430,60750165001.,60750155002.,5
9989,60750124053.,60750169002.,5
5540,60750117003.,60750120022.,5
12331,60750129023.,60750126021.,5
15507,60750152022.,60750135002.,5
41466,60750615031.,60750109021.,5
15515,60750152022.,60750155001.,5
3125,60750109021.,60750132004.,5
19484,60750165001.,60750615012.,5
11855,60750128021.,60750615031.,5
27746,60750209001.,60750214001.,5
10009,60750124053.,60750180002.,5
4234,60750111021.,60750228011.,5
39501,60750610003.,60750166021.,5
15530,60750152022.,60750163003.,5
7098,60750120022.,60750117003.,5
29857,60750228011.,60750201011.,5
9994,60750124053.,60750176022.,5
51,60750101011.,60750118001.,5
15652,60750153001.,60750134011.,5
42521,60750615082.,60750615011.,5
22009,60750176022.,60750615013.,5
9861,60750124053.,60750110021.,5
22241,60750176023.,60750607033.,5
40842,60750615012.,60750155004.,5
12322,60750129023.,60750123013.,5
1331,60750104021.,60750101011.,5
28891,60750214003.,60750209004.,5
7273,60750121001.,60750155002.,5
12136,60750129021.,60750119021.,5
1282,60750104012.,60750109021.,5
27878,60750209002.,60750610003.,5
23594,60750178031.,60750607032.,5
5525,60750117003.,60750113002.,5
2993,60750109011.,60750615071.,5
41528,60750615031.,60750135002.,5
39399,60750610003.,60750111021.,5
12086,60750129012.,60750135003.,5
1326,60750104012.,60750611012.,5
12225,60750129022.,60750117004.,5
22242,60750176023.,60750610001.,5
27842,60750209002.,60750208011.,5
27789,60750209001.,60750610003.,5
15654,60750153001.,60750134021.,5
15661,60750153001.,60750152022.,5
11624,60750128013.,60750126012.,5
286,60750101011.,60750610002.,5
42471,60750615081.,60750610003.,5
7214,60750121001.,60750120011.,5
7215,60750121001.,60750120012.,5
12857,60750130022.,60750127001.,5
23543,60750178031.,60750124051.,5
41673,60750615032.,60750101021.,5
9889,60750124053.,60750122041.,5
26790,60750206012.,60750478022.,5
42964,60759809001.,60750176031.,5
41508,60750615031.,60750125031.,5
42519,60750615082.,60750610003.,5
15497,60750152022.,60750132003.,5
2986,60750109011.,60750610003.,5
6890,60750120012.,60750123023.,5
5117,60750117001.,60750615022.,5
11870,60750128022.,60750109021.,5
3259,60750109022.,60750130021.,5
31458,60750253004.,60750252001.,5
23299,60750178011.,60750177001.,5
39633,60750610003.,60750230031.,5
39632,60750610003.,60750230013.,5
39628,60750610003.,60750229032.,5
