,A,B,Distance
217,620523.0,881294.0,419426.01482919726
218,620523.0,904330.0,425730.84371089266
219,620523.0,907466.0,377339.67621879856
220,657479.0,6773.0,453241.16714680934
221,657479.0,151125.0,505393.4607945948
222,657479.0,198441.0,491442.7127759298
223,657479.0,282354.0,423966.1696492406
224,657479.0,326349.0,540775.7053359076
225,657479.0,394249.0,691109.0636225785
226,657479.0,453866.0,446752.4387195599
227,657479.0,485100.0,615230.6456762585
228,657479.0,564042.0,574849.5045113147
229,657479.0,620523.0,449459.31369588233
230,657479.0,715029.0,501274.902386016
231,657479.0,717276.0,479705.93859482923
232,657479.0,722114.0,490579.0001967022
233,657479.0,738295.0,491970.70748412015
234,657479.0,747857.0,460435.86817658046
235,657479.0,772649.0,493831.34552555875
236,657479.0,821899.0,1970496.8775588
237,657479.0,839469.0,367265.9204754206
238,657479.0,869156.0,582461.9435525172
239,657479.0,881294.0,465449.6920592086
240,657479.0,904330.0,460619.3147278581
241,657479.0,907466.0,417276.7162804944
242,715029.0,6773.0,452487.16937533545
243,715029.0,151125.0,507166.74312697875
244,715029.0,198441.0,479651.0924104663
245,715029.0,282354.0,417816.07745984255
246,715029.0,326349.0,535286.5490833077
247,715029.0,394249.0,700678.2561920928
248,715029.0,453866.0,435344.1831820139
249,715029.0,485100.0,624606.6067709832
250,715029.0,564042.0,582223.3106632913
251,715029.0,620523.0,437332.6776826181
252,715029.0,657479.0,501274.90238601575
253,715029.0,717276.0,480759.13998567546
254,715029.0,722114.0,498111.3811732179
255,715029.0,738295.0,483914.1491521583
256,715029.0,747857.0,455424.27922903263
257,715029.0,772649.0,493244.0623882872
258,715029.0,821899.0,1956905.6237429043
259,715029.0,839469.0,367644.7219319578
260,715029.0,869156.0,591020.806395959
261,715029.0,881294.0,466804.5105208066
262,715029.0,904330.0,472349.37831305485
263,715029.0,907466.0,419353.88296080404
264,717276.0,6773.0,431085.1099150309
265,717276.0,151125.0,479782.06072854094
266,717276.0,198441.0,474020.3354605579
267,717276.0,282354.0,402384.8843505825
268,717276.0,326349.0,510937.62749281974
269,717276.0,394249.0,681071.5678197953
270,717276.0,453866.0,431523.19565989723
271,717276.0,485100.0,602113.631528966
272,717276.0,564042.0,560528.1505782047
273,717276.0,620523.0,432393.312335999
274,717276.0,657479.0,479705.9385948291
275,717276.0,715029.0,480759.1399856756
276,717276.0,722114.0,477025.3625426029
277,717276.0,738295.0,476056.60441419046
278,717276.0,747857.0,440712.7166345373
279,717276.0,772649.0,461187.66268172924
280,717276.0,821899.0,1909875.9900873837
281,717276.0,839469.0,349477.36361657473
282,717276.0,869156.0,567192.6820887914
283,717276.0,881294.0,439166.27139406727
284,717276.0,904330.0,439475.1812199916
285,717276.0,907466.0,395337.8851100265
286,722114.0,6773.0,447052.9517988906
287,722114.0,151125.0,498863.4919762482
288,722114.0,198441.0,485114.270041011
289,722114.0,282354.0,425205.9556884143
290,722114.0,326349.0,542733.9493028397
291,722114.0,394249.0,670872.1814382597
292,722114.0,453866.0,440769.37445603457
293,722114.0,485100.0,595050.9271393064
294,722114.0,564042.0,564747.3709916506
295,722114.0,620523.0,444967.61104630923
296,722114.0,657479.0,490579.0001967022
297,722114.0,715029.0,498111.3811732179
298,722114.0,717276.0,477025.362542603
299,722114.0,738295.0,483568.96724646306
300,722114.0,747857.0,460160.84361406544
301,722114.0,772649.0,494367.9647919576
302,722114.0,821899.0,1931114.7648107745
303,722114.0,839469.0,362742.01008616015
304,722114.0,869156.0,570660.2139094359
305,722114.0,881294.0,462051.9910424313
306,722114.0,904330.0,453300.22053051984
307,722114.0,907466.0,411473.7323441779
308,738295.0,6773.0,441694.33864758065
309,738295.0,151125.0,494803.50183324306
310,738295.0,198441.0,468795.25611329
311,738295.0,282354.0,417288.67004397744
312,738295.0,326349.0,536318.7190203506
313,738295.0,394249.0,665827.3312775987
314,738295.0,453866.0,421171.99894903484
315,738295.0,485100.0,593336.7293285598
316,738295.0,564042.0,562938.2821935068
317,738295.0,620523.0,430875.88424655
318,738295.0,657479.0,491970.7074841201
319,738295.0,715029.0,483914.14915215835
320,738295.0,717276.0,476056.60441419063
321,738295.0,722114.0,483568.967246463
322,738295.0,747857.0,451216.1504419643
323,738295.0,772649.0,494961.3564003626
324,738295.0,821899.0,1899011.537206385
325,738295.0,839469.0,359426.12864327495
326,738295.0,869156.0,568830.4208970581
327,738295.0,881294.0,461275.4772248335
328,738295.0,904330.0,464759.0118032412
329,738295.0,907466.0,408603.58802614786
330,747857.0,6773.0,418623.9723514377
331,747857.0,151125.0,469156.7831781951
332,747857.0,198441.0,444928.51822518854
333,747857.0,282354.0,380971.1031195369
334,747857.0,326349.0,488625.2588525878
335,747857.0,394249.0,657938.3320695336
336,747857.0,453866.0,406772.3229189615
337,747857.0,485100.0,583510.356087654
338,747857.0,564042.0,539423.7794646784
339,747857.0,620523.0,404323.37529227673
340,747857.0,657479.0,460435.8681765806
341,747857.0,715029.0,455424.2792290328
342,747857.0,717276.0,440712.7166345374
343,747857.0,722114.0,460160.84361406567
344,747857.0,738295.0,451216.15044196445
345,747857.0,772649.0,449445.0541412296
346,747857.0,821899.0,1806711.0122090112
347,747857.0,839469.0,339953.4272825342
348,747857.0,869156.0,547799.9205057923
349,747857.0,881294.0,429218.6438058396
350,747857.0,904330.0,433163.1659918585
351,747857.0,907466.0,386554.55086432013
352,772649.0,6773.0,444370.4523079315
353,772649.0,151125.0,497987.7308716034
354,772649.0,198441.0,486113.1612263215
355,772649.0,282354.0,407790.3104806075
356,772649.0,326349.0,514699.9571184964
357,772649.0,394249.0,718674.2327040818
358,772649.0,453866.0,446583.5838712474
359,772649.0,485100.0,635012.2521381162
360,772649.0,564042.0,583137.9558898299
361,772649.0,620523.0,440854.6789007395
362,772649.0,657479.0,493831.3455255588
363,772649.0,715029.0,493244.0623882871
364,772649.0,717276.0,461187.6626817295
365,772649.0,722114.0,494367.9647919575
366,772649.0,738295.0,494961.3564003628
367,772649.0,747857.0,449445.0541412296
368,772649.0,821899.0,1981930.6726518772
369,772649.0,839469.0,358622.6051423311
370,772649.0,869156.0,593146.787442312
371,772649.0,881294.0,451623.7588228208
372,772649.0,904330.0,452780.8984276938
373,772649.0,907466.0,409458.48301245196
374,821899.0,6773.0,1786862.3102793982
375,821899.0,151125.0,2003343.07510906
376,821899.0,198441.0,1899862.562943455
377,821899.0,282354.0,1660145.9908293937
378,821899.0,326349.0,2146421.524906985
379,821899.0,394249.0,2724840.5974401967
380,821899.0,453866.0,1717306.8338328644
381,821899.0,485100.0,2405850.4262919556
382,821899.0,564042.0,2277865.474871716
383,821899.0,620523.0,1733873.0634876841
384,821899.0,657479.0,1970496.8775588023
385,821899.0,715029.0,1956905.6237428996
386,821899.0,717276.0,1909875.9900873834
387,821899.0,722114.0,1931114.7648107742
388,821899.0,738295.0,1899011.537206384
389,821899.0,747857.0,1806711.0122090105
390,821899.0,772649.0,1981930.6726518788
391,821899.0,839469.0,1456771.8037603984
392,821899.0,869156.0,2292669.165007896
393,821899.0,881294.0,1855084.8330972781
394,821899.0,904330.0,1845918.9352463204
395,821899.0,907466.0,1647305.4176043237
396,839469.0,6773.0,328638.71402532683
397,839469.0,151125.0,367684.0650149025
398,839469.0,198441.0,359682.2190059511
399,839469.0,282354.0,313217.2933610497
400,839469.0,326349.0,398265.97217120935
401,839469.0,394249.0,509241.0913453323
402,839469.0,453866.0,326485.988721875
403,839469.0,485100.0,452830.57828777493
404,839469.0,564042.0,425151.95060277666
405,839469.0,620523.0,329762.663157464
406,839469.0,657479.0,367265.9204754207
407,839469.0,715029.0,367644.7219319581
408,839469.0,717276.0,349477.36361657485
409,839469.0,722114.0,362742.01008616027
410,839469.0,738295.0,359426.12864327524
411,839469.0,747857.0,339953.42728253425
412,839469.0,772649.0,358622.60514233104
413,839469.0,821899.0,1456771.8037603996
414,839469.0,869156.0,430939.9834241085
415,839469.0,881294.0,339034.78746109846
416,839469.0,904330.0,337911.0385574367
417,839469.0,907466.0,304147.23905128957
418,869156.0,6773.0,529964.4278769703
419,869156.0,151125.0,589034.045308069
420,869156.0,198441.0,579189.8442390107
421,869156.0,282354.0,508069.202510655
422,869156.0,326349.0,648229.7698677843
423,869156.0,394249.0,782652.9188300078
424,869156.0,453866.0,519450.6912124611
425,869156.0,485100.0,698659.8788603614
426,869156.0,564042.0,665595.4434242974
427,869156.0,620523.0,533668.4254994647
428,869156.0,657479.0,582461.9435525177
429,869156.0,715029.0,591020.8063959589
430,869156.0,717276.0,567192.6820887915
431,869156.0,722114.0,570660.2139094363
432,869156.0,738295.0,568830.4208970581
433,869156.0,747857.0,547799.920505792
434,869156.0,772649.0,593146.7874423118
435,869156.0,821899.0,2292669.1650078944
436,869156.0,839469.0,430939.9834241082
437,869156.0,881294.0,549349.6128971372
438,869156.0,904330.0,540350.5788861451
439,869156.0,907466.0,486485.96228289965
440,881294.0,6773.0,417928.40245407243
441,881294.0,151125.0,464231.38483522553
442,881294.0,198441.0,459435.82153914875
443,881294.0,282354.0,393467.5267767279
444,881294.0,326349.0,501200.94079348014
445,881294.0,394249.0,655009.6198980816
446,881294.0,453866.0,417697.2830128767
447,881294.0,485100.0,581463.8462326165
448,881294.0,564042.0,541987.0163800737
449,881294.0,620523.0,419426.01482919714
450,881294.0,657479.0,465449.69205920846
451,881294.0,715029.0,466804.5105208067
452,881294.0,717276.0,439166.2713940672
453,881294.0,722114.0,462051.99104243127
454,881294.0,738295.0,461275.4772248334
455,881294.0,747857.0,429218.6438058393
456,881294.0,772649.0,451623.75882282073
457,881294.0,821899.0,1855084.8330972798
458,881294.0,839469.0,339034.7874610982
459,881294.0,869156.0,549349.6128971374
460,881294.0,904330.0,426022.8030719607
461,881294.0,907466.0,384926.72847506433
462,904330.0,6773.0,417547.5644174388
463,904330.0,151125.0,463729.32196686993
464,904330.0,198441.0,464926.61336942296
465,904330.0,282354.0,398444.6087011852
466,904330.0,326349.0,505930.3998197674
467,904330.0,394249.0,641580.1941903849
468,904330.0,453866.0,423467.274273529
469,904330.0,485100.0,569661.8543868093
470,904330.0,564042.0,534332.2889314034
471,904330.0,620523.0,425730.8437108929
472,904330.0,657479.0,460619.31472785794
473,904330.0,715029.0,472349.3783130548
474,904330.0,717276.0,439475.1812199916
475,904330.0,722114.0,453300.2205305197
476,904330.0,738295.0,464759.0118032411
477,904330.0,747857.0,433163.1659918584
478,904330.0,772649.0,452780.8984276939
479,904330.0,821899.0,1845918.9352463204
480,904330.0,839469.0,337911.03855743655
481,904330.0,869156.0,540350.5788861453
482,904330.0,881294.0,426022.8030719604
483,904330.0,907466.0,383295.1264132519
484,907466.0,6773.0,372836.28054953937
485,907466.0,151125.0,416236.77786258014
486,907466.0,198441.0,411838.5739013554
487,907466.0,282354.0,355294.2889035557
488,907466.0,326349.0,453207.4226302494
489,907466.0,394249.0,577103.7527092567
490,907466.0,453866.0,371699.9245844004
491,907466.0,485100.0,511134.8869775179
492,907466.0,564042.0,482546.97426591755
493,907466.0,620523.0,377339.67621879873
494,907466.0,657479.0,417276.7162804943
495,907466.0,715029.0,419353.88296080404
496,907466.0,717276.0,395337.88511002646
497,907466.0,722114.0,411473.7323441778
498,907466.0,738295.0,408603.58802614774
499,907466.0,747857.0,386554.55086432
500,907466.0,772649.0,409458.48301245196
501,907466.0,821899.0,1647305.4176043228
502,907466.0,839469.0,304147.2390512895
503,907466.0,869156.0,486485.9622829
504,907466.0,881294.0,384926.72847506445
505,907466.0,904330.0,383295.1264132522
